timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
3730;62;286;0.78
3732;720;365;0.78
3735;582;353;0.77
3735;0;275;0.76
3735;593;342;0.76
3740;522;350;0.78
3740;0;293;0.8
3740;706;359;0.8
3871;324;304;0.8
3873;0;283;0.79
3873;586;327;0.79
3873;208;271;0.8
3876;0;283;0.8
3879;746;350;0.8
3879;284;288;0.78
3884;80;298;0.77
3884;812;364;0.75
3884;270;322;0.75
3887;11;288;0.74
3887;880;358;0.73
3887;690;352;0.72
4341;53;298;0.72
4341;658;307;0.71
4341;324;304;0.69
4341;0;283;0.67
4341;562;303;0.67
4341;206;272;0.7
4341;0;280;0.71
4341;631;327;0.69
4345;123;286;0.67
4345;96;307;0.65
4345;701;330;0.65
4345;118;306;0.66
4347;151;315;0.69
4347;723;336;0.7
4347;321;316;0.7
4347;122;305;0.7
4347;662;327;0.69
4347;193;306;0.66
4347;54;302;0.65
4347;502;320;0.65
4347;80;298;0.64
4347;16;292;0.62
4347;592;315;0.6
4347;38;295;0.58
4347;89;310;0.58
4353;591;304;0.57
4353;159;309;0.57
4353;89;304;0.56
4353;491;307;0.56
4353;84;301;0.55
4353;80;303;0.54
4353;622;314;0.55
4353;16;293;0.57
4353;51;305;0.58
4353;752;335;0.59
4353;80;304;0.61
4353;43;299;0.62
4353;574;309;0.63
4353;30;293;0.62
4353;58;299;0.62
4353;656;333;0.62
4353;32;305;0.62
4362;126;304;0.62
4419;491;307;0.61
4419;21;293;0.58
4419;113;304;0.55
4419;586;310;0.53
4419;156;306;0.54
4467;19;297;0.54
4467;654;310;0.52
4467;0;294;0.5
4467;242;320;0.49
4516;419;304;0.49
4516;0;295;0.51
4518;194;320;0.53
4518;434;302;0.55
4518;0;288;0.57
4566;382;346;0.6
4566;544;309;0.63
4566;0;288;0.66
4566;208;325;0.68
4653;747;342;0.7
4653;0;301;0.71
4653;416;342;0.76
4653;576;334;0.83
4653;76;307;0.92
4653;185;329;0.99
4653;662;324;1.01
4653;305;336;1.01
4739;505;353;1.01
4739;528;275;1.02
4739;46;298;1.06
4742;234;326;1.11
4744;397;262;1.18
4744;23;290;1.26
4744;619;375;1.32
4744;847;318;1.4
4828;0;294;1.45
4828;635;375;1.48
4828;371;308;1.52
4828;51;304;1.57
4828;816;371;1.61
4828;560;333;1.63
4833;38;304;1.65
4833;475;318;1.67
4912;511;299;1.72
4912;79;306;1.8
4912;327;311;1.9
4912;466;280;1.97
4912;23;304;2.0
4912;537;334;2.0
4912;158;265;1.97
4992;125;311;1.94
4992;368;329;1.95
4995;85;274;1.99
4995;237;317;2.05
4995;453;330;2.1
4995;272;301;2.13
4995;169;319;2.2
4998;708;354;2.32
5075;400;317;2.47
5075;437;336;2.64
5078;511;328;2.77
5078;252;302;2.83
5080;175;311;2.9
5080;570;339;2.95
5081;203;309;2.97
5163;98;285;2.99
5163;433;341;2.97
5163;208;290;2.92
5163;189;309;2.85
5163;534;335;2.8
5163;246;293;2.75
5163;176;314;2.72
5163;510;320;2.71
5253;367;307;2.7
5253;186;307;2.69
5253;361;315;2.66
5253;249;305;2.65
5253;171;302;2.62
5253;395;325;2.57
5253;198;293;2.5
5253;159;305;2.42
5337;576;339;2.32
5337;125;277;2.21
5337;199;309;2.11
5337;386;327;2.02
5337;220;301;1.96
5344;130;300;1.94
5345;502;326;1.95
5345;277;301;1.97
5420;179;303;1.97
5420;474;326;1.93
5420;101;297;1.89
5420;188;304;1.83
5425;389;327;1.78
5425;138;282;1.74
5427;292;307;1.71
5510;405;321;1.67
5510;142;290;1.6
5510;272;321;1.49
5510;464;331;1.42
5510;365;317;1.37
5510;337;330;1.32
5510;229;326;1.25
5517;46;290;1.15
5594;364;332;1.07
5594;446;321;1.02
5594;16;283;0.99
5594;327;332;0.98
5594;304;331;0.95
5594;0;277;0.89
5594;390;346;0.86
5594;563;353;0.84
5659;189;298;0.82
5659;581;337;0.8
5659;650;369;0.77
5659;80;304;0.73
5659;721;358;0.67
5659;567;345;0.6
5751;16;295;0.51
5751;721;347;0.41
5751;378;303;0.32
5751;145;301;0.22
5751;549;349;0.11
5751;226;283;0.0
5751;29;299;0.09
5751;756;362;0.17
5834;302;308;0.24
5836;16;298;0.3
5836;878;354;0.36
5836;494;347;0.42
5838;64;304;0.45
5838;738;318;0.44
5838;458;320;0.41
5918;322;313;0.38
5918;403;297;0.34
5918;157;272;0.32
5918;0;285;0.32
5918;671;332;0.31
5918;87;279;0.29
5918;18;304;0.26
5918;755;321;0.23
6011;0;278;0.2
6011;7;303;0.19
6014;707;322;0.17
6014;160;317;0.16
6015;57;298;0.11
6015;609;320;0.06
6015;38;298;0.04
6015;0;292;0.04
6102;688;313;0.06
6102;163;304;0.07
6102;77;306;0.05
6102;775;329;0.03
6102;202;302;0.03
6102;74;304;0.03
6102;685;320;0.05
6102;122;302;0.06
6184;174;306;0.09
6184;511;303;0.13
6184;16;298;0.18
6184;43;293;0.21
6184;735;320;0.25
6184;37;292;0.29
6184;16;303;0.33
6184;830;325;0.35
6269;19;300;0.36
6271;385;326;0.37
6271;785;334;0.37
6271;0;298;0.38
6271;136;307;0.4
6271;631;320;0.42
6271;64;292;0.43
6359;189;310;0.43
6361;655;320;0.43
6361;26;290;0.41
6361;73;304;0.38
6361;447;306;0.37
6361;125;311;0.37
6361;233;325;0.36
6366;561;309;0.35
6367;85;285;0.35
6444;176;321;0.35
6444;425;302;0.35
6444;0;289;0.36
6447;163;323;0.37
6448;479;304;0.37
6449;0;295;0.35
6449;203;319;0.34
6540;486;317;0.32
6540;0;295;0.32
6542;423;347;0.32
6542;678;336;0.31
6542;0;291;0.29
6542;357;353;0.29
6542;662;345;0.3
6542;0;282;0.33
6546;455;358;0.36
6634;814;336;0.38
6634;70;305;0.39
6634;574;352;0.39
6634;511;285;0.38
6634;139;310;0.37
6634;388;336;0.35
6634;387;266;0.33
6634;20;292;0.32
6721;589;365;0.29
6721;362;278;0.28
6721;0;301;0.28
6725;653;379;0.27
6725;577;334;0.28
6727;16;303;0.3
6728;643;352;0.31
6728;593;336;0.33
6802;53;305;0.32
6802;575;335;0.3
6802;320;271;0.28
6802;77;304;0.27
6802;555;334;0.26
6808;186;256;0.28
6810;117;311;0.29
6884;469;322;0.28
6884;291;290;0.26
6884;189;320;0.22
6884;528;336;0.18
6884;336;319;0.15
6884;179;319;0.13
6884;565;341;0.1
6949;254;303;0.07
6949;162;289;0.04
6949;503;343;0.01
6949;209;283;0.09
6949;134;304;0.17
6949;570;336;0.24
7041;250;302;0.31
7041;240;308;0.39
7041;386;321;0.47
7041;110;282;0.54
7041;210;314;0.63
7041;502;322;0.7
7041;195;295;0.77
7041;200;312;0.84
7047;483;336;0.92
7135;259;289;0.99
7135;179;299;1.05
7135;756;364;1.11
7135;221;288;1.17
7135;150;301;1.17
7135;530;335;1.13
7141;289;303;1.12
7141;222;308;1.15
7220;547;326;1.23
7220;182;297;1.32
7220;229;320;1.39
7220;547;333;1.45
7225;229;291;1.5
7225;266;307;1.57
7227;511;331;1.7
7228;164;284;1.86
7323;309;305;2.05
7323;417;319;2.27
7323;7;279;2.53
7323;450;327;2.81
7323;489;318;3.05
7323;107;282;3.27
7323;511;333;3.69
7323;505;320;3.64
7323;227;289;3.64
7409;305;309;3.47
7411;332;310;3.17
7411;75;270;2.84
7411;433;330;2.54
7411;231;304;2.31
7411;80;273;2.19
7411;433;325;2.22
7415;330;304;2.33
7506;59;271;2.51
7506;315;313;2.6
7508;361;322;2.63
7508;16;274;2.6
7508;408;304;2.56
7510;336;314;2.52
7510;0;262;2.5
7510;553;308;2.49
7586;511;320;2.5
7586;2;257;2.51
7586;656;315;2.54
7591;357;299;2.5
7591;16;263;2.4
7593;547;304;2.31
7595;541;297;2.28
7595;208;262;2.25
7705;742;316;2.18
7707;373;271;2.07
7707;0;260;1.92
7709;295;303;1.79
7711;407;274;1.69
7713;163;268;1.57
7713;1705;421;1.43
7715;244;277;1.29
7715;340;231;1.22
7717;272;270;1.21
7717;831;342;1.22
7784;87;272;1.22
7784;1299;318;1.2
7784;47;278;1.13
7784;139;278;1.05
7784;1223;363;0.99
7786;323;285;0.97
7850;380;297;1.0
7850;0;249;1.04
7850;363;315;0.97
7850;19;274;0.9
7850;305;282;0.76
7850;66;267;0.67
7905;0;265;0.58
7906;113;272;0.51
7906;62;274;0.5
7906;0;265;0.5
7908;511;290;0.5
7961;0;259;0.5
7961;202;286;0.51
7963;133;275;0.46
7964;527;320;0.34
7964;112;279;0.11
8060;464;278;0.09
8061;0;263;0.26
8061;80;283;0.4
8064;228;267;0.42
8065;48;285;0.27
8065;283;304;0.06
8065;355;278;0.03
8067;0;271;0.07
8067;144;289;0.28
8161;380;305;0.45
8161;0;282;0.44
8161;412;304;0.26
8161;478;320;0.01
8161;126;298;0.32
8161;671;349;0.54
8161;301;317;0.68
8161;152;291;0.78
8161;116;294;0.91
8244;592;304;1.17
8246;109;272;1.46
8246;256;324;1.73
8247;464;304;1.88
8247;16;295;2.02
8247;23;291;2.19
8247;471;311;2.31
8249;229;304;2.45
8315;128;302;2.45
8315;400;295;2.45
8315;3;290;2.44
8315;79;282;2.52
8315;511;301;2.61
8315;115;302;2.67
8374;141;335;2.73
8376;814;370;2.76
8376;0;293;2.77
8378;336;339;2.82
8378;471;327;2.88
8472;0;297;2.89
8472;314;341;2.83
8474;526;315;2.68
8474;0;295;2.62
8476;530;354;2.62
8476;451;320;2.75
8478;48;310;2.82
8478;459;345;2.91
8480;727;354;2.98
8560;0;298;2.97
8560;380;343;2.91
8560;624;345;2.85
8560;33;301;2.76
8560;496;357;2.65
8560;758;333;2.49
8560;76;309;2.35
8568;430;336;2.28
8650;479;288;2.33
8650;308;331;2.4
8650;525;339;2.38
8650;382;263;2.28
8650;23;294;2.22
8659;320;355;2.19
8659;208;278;2.21
8661;16;304;2.2
8661;511;363;2.08
8760;469;315;1.95
8763;131;309;1.84
8765;763;368;1.78
8765;401;316;1.79
8765;65;305;1.82
8765;397;317;1.85
8768;263;304;1.86
8770;27;305;1.85
8770;240;306;1.83
8866;183;276;1.83
8866;0;293;1.87
8866;377;333;2.0
8868;21;261;2.17
8868;213;326;2.5
8868;400;322;3.01
8868;1;281;3.57
8870;187;314;4.12
8870;262;311;4.62
8942;336;318;5.1
8942;267;326;5.57
8944;196;317;6.09
8946;210;304;6.59
8946;221;310;7.12
8948;279;320;7.63
8950;132;296;7.99
9061;0;289;8.12
9061;391;333;8.07
9061;240;295;7.88
9061;59;295;7.59
9061;274;313;7.33
9061;144;301;7.05
9068;18;302;6.71
9069;176;310;6.55
9069;430;309;6.39
9069;320;311;6.4
9069;272;318;6.36
9161;304;298;6.3
9161;162;293;6.24
9163;163;303;6.12
9163;341;297;5.98
9165;74;283;5.74
9165;211;299;5.32
9165;311;285;4.85
9167;110;288;4.48
9167;285;293;4.3
9253;272;288;3.98
9253;176;291;3.84
9255;318;301;3.78
9255;204;269;3.74
9255;215;283;3.74
9257;368;303;3.77
9257;128;264;3.66
9257;63;268;3.52
9336;609;315;3.75
9336;43;255;3.73
9336;64;272;3.63
9336;225;273;3.59
9341;71;269;3.64
9341;31;275;3.67
9341;315;288;3.61
9341;11;256;3.62
9420;224;288;3.71
9420;103;279;3.88
9420;81;266;4.08
9420;237;295;4.28
9420;169;285;4.48
9424;0;260;4.7
9424;173;292;4.89
9498;128;280;5.02
9498;314;270;5.01
9500;337;290;4.87
9500;50;262;4.74
9500;80;247;4.66
9502;406;298;4.54
9502;185;278;4.26
9566;0;251;3.88
9566;485;305;3.53
9566;346;305;3.2
9566;493;306;2.88
9566;364;291;2.63
9566;381;318;2.51
9642;0;255;2.41
9643;686;333;2.28
9643;466;323;2.21
9643;210;258;2.34
9643;462;309;2.53
9643;500;294;3.12
9643;0;266;2.02
9719;695;342;0.5
9719;307;258;0.6
9721;226;282;1.37
9721;891;352;2.04
9721;206;271;2.51
9723;369;308;2.67
9723;800;362;2.72
9798;358;293;2.84
9798;63;275;3.0
9798;687;357;2.99
9798;470;337;2.91
9798;11;284;2.65
9798;669;323;2.59
9798;637;348;2.68
9883;117;314;2.75
9883;690;311;2.8
9883;321;304;2.77
9883;81;303;2.78
9883;511;309;2.78
9883;48;284;2.75
9883;0;283;2.66
9883;561;318;2.65
9957;39;269;2.6
9959;96;309;2.66
9959;787;339;2.66
9959;81;290;2.77
9961;64;309;2.87
9961;565;326;2.94
10031;192;320;2.97
10031;106;307;2.96
10033;560;318;2.92
10033;48;297;2.81
10033;0;289;2.64
10035;625;323;2.38
10035;33;299;1.97
10093;80;304;1.84
10093;545;315;1.63
10093;0;290;1.55
10093;0;297;1.56
10093;411;304;1.68
10160;61;303;1.72
10160;65;306;1.82
10160;511;305;1.93
10160;16;304;1.97
10160;0;301;2.0
10160;368;304;1.98
10243;133;320;1.86
10245;75;303;1.78
10245;394;311;1.74
10245;0;295;1.79
10245;0;289;1.83
10248;533;309;1.89
10248;0;297;2.05
10248;0;289;2.36
10321;359;303;2.8
10321;61;303;3.3
10321;0;289;3.94
10321;386;307;4.48
10321;156;314;5.01
10321;0;289;5.53
10327;400;301;6.01
10390;6;305;6.47
10390;39;302;6.79
10390;307;295;6.9
10390;0;293;6.9
10390;30;298;6.89
10390;251;299;6.92
10474;0;291;6.73
10474;15;302;6.44
10474;261;305;6.2
10474;0;297;6.03
10474;62;307;5.77
10474;317;303;5.58
10474;0;290;5.54
10474;73;305;5.36
10553;219;278;5.38
10553;2;287;5.34
10553;90;309;5.18
10553;319;286;4.97
10553;0;282;4.72
10553;167;305;4.47
10553;342;285;4.22
10633;0;277;4.0
10633;181;305;3.83
10633;448;304;3.65
10633;59;285;3.49
10633;114;301;3.29
10633;430;306;3.09
10633;0;273;2.87
10713;238;304;2.63
10713;441;304;2.39
10713;0;286;2.18
10713;245;305;2.06
10713;458;305;2.02
10713;23;286;1.99
10713;339;318;1.98
10791;432;287;1.98
10793;0;272;1.98
10793;432;316;2.0
10793;192;267;1.97
10796;52;282;1.97
10796;359;288;2.07
10796;216;259;2.21
10871;0;278;2.39
10873;10;290;2.64
10873;144;272;3.05
10875;0;273;3.57
10876;296;322;3.99
10876;373;297;4.22
10878;98;288;4.29
10878;272;304;4.26
10951;357;297;4.15
10951;201;305;4.01
10951;18;286;3.83
10953;139;272;3.51
10953;0;279;3.04
10954;48;278;2.54
11026;301;270;2.08
11026;0;269;1.74
11026;29;283;1.5
11028;12;250;1.42
11028;173;290;1.54
11030;26;278;1.73
11030;960;317;2.01
11092;478;322;2.4
11092;549;337;2.73
11092;244;304;2.4
11098;476;334;1.2
11098;589;338;0.66
11098;253;304;0.92
11098;192;309;1.54
11196;576;336;2.05
11196;496;309;2.43
11196;16;290;2.64
11196;560;316;2.79
11196;254;304;2.8
11206;134;303;2.92
11206;623;347;3.04
11206;145;288;3.12
11206;178;313;3.12
11303;384;331;3.04
11308;150;288;3.0
11310;111;304;2.96
11310;510;320;2.81
11312;373;304;2.61
11312;367;318;2.46
11312;469;323;2.43
11312;227;301;2.35
11312;128;301;2.34
11312;486;336;2.22
11422;0;282;2.24
11425;28;296;2.22
11426;336;327;2.15
11427;137;289;2.1
11430;256;306;2.27
11430;93;302;2.34
11430;128;297;2.48
11430;259;317;2.54
11430;465;331;2.46
11430;135;291;2.52
11436;221;304;2.53
11538;317;319;2.5
11539;154;304;2.44
11539;339;305;2.34
11539;283;322;2.21
11544;122;293;2.06
11544;384;317;1.87
11544;332;319;1.69
11544;138;303;1.53
11544;192;314;1.43
11544;318;313;1.4
11620;75;290;1.44
11620;294;327;1.49
11622;335;322;1.55
11622;144;291;1.66
11622;387;336;1.79
11622;305;310;1.89
11622;82;291;1.88
11692;402;339;1.75
11692;205;313;1.61
11692;458;324;1.45
11692;386;336;1.3
11692;202;326;1.2
11692;7;288;1.15
11760;767;346;1.24
11760;240;336;1.36
11760;0;283;1.58
11760;402;323;1.84
11760;179;335;2.1
11760;0;279;2.42
11834;415;325;2.74
11834;293;330;3.04
11834;0;289;3.38
11834;487;319;3.82
11834;64;304;4.3
11834;16;288;4.86
11840;401;317;5.49
11910;78;275;6.05
11910;0;288;6.48
11910;337;317;6.6
11910;0;285;6.59
11910;0;297;6.42
11910;362;320;6.21
11910;35;299;6.03
11990;18;291;5.78
11992;370;322;5.47
11992;112;320;5.02
11992;0;289;4.7
11994;355;304;4.58
11994;236;319;4.52
11994;0;278;4.56
12063;282;279;4.56
12063;64;283;4.44
12063;0;272;4.33
12063;298;293;4.22
12063;18;264;4.09
12063;0;272;3.97
12070;433;304;3.85
12151;20;272;3.72
12151;0;273;3.58
12151;448;304;3.42
12151;70;282;3.22
12151;18;282;2.97
12151;497;302;2.68
12151;144;293;2.42
12233;79;291;2.25
12233;481;304;2.14
12233;187;292;2.09
12233;0;272;2.08
12233;343;294;2.06
12233;83;281;1.99
12233;0;275;1.93
12233;372;298;1.98
12314;88;289;2.09
12314;0;279;2.37
12314;448;289;2.71
12314;126;289;3.11
12314;223;302;3.54
12314;309;290;3.97
12314;0;282;4.35
12384;38;288;4.66
12384;163;291;4.91
12384;0;286;5.1
12384;0;285;5.21
12384;432;305;5.22
12389;79;295;5.18
12465;0;287;5.09
12465;736;321;4.93
12465;187;292;4.66
12467;48;297;4.28
12467;666;326;3.82
12467;86;274;3.47
12469;2;288;3.28
12522;637;325;3.19
12522;10;290;3.16
12522;0;300;3.21
12524;928;336;3.37
12524;165;311;3.63
12586;119;304;3.84
12586;738;327;3.72
12586;0;293;3.22
12586;105;303;2.65
12586;699;322;2.22
12586;11;287;2.09
12660;251;320;2.19
12660;880;318;2.37
12660;34;290;2.55
12660;342;341;2.67
12660;183;291;2.75
12660;129;304;2.75
12660;234;333;2.74
12745;466;319;2.8
12745;64;304;3.02
12745;563;358;3.25
12747;484;314;3.44
12747;18;285;3.58
12747;41;304;3.72
12749;623;327;3.81
12749;128;321;3.95
12819;1125;398;4.08
12819;1353;336;4.2
12819;0;294;4.26
12822;445;346;4.3
12822;717;354;4.32
12824;0;304;4.33
12901;425;352;4.24
12901;750;339;4.11
12901;42;308;4.0
12901;371;347;3.91
12901;603;312;3.85
12908;46;304;3.81
12908;400;337;3.79
12909;237;271;3.77
12977;3;297;3.89
12979;436;336;4.0
12979;212;257;4.09
12979;31;299;4.12
12981;546;365;4.12
12981;378;287;4.2
13043;3;301;4.37
13043;583;368;4.47
13043;805;342;4.33
13045;141;309;4.0
13045;690;362;3.64
13045;530;336;3.4
13092;57;302;3.27
13092;506;338;3.2
13094;466;284;3.18
13094;19;287;3.12
13095;470;334;3.02
13168;160;246;2.87
13168;31;303;2.75
13168;466;341;2.59
13170;65;258;2.41
13170;16;301;2.2
13170;589;353;2.06
13172;191;290;2.02
13238;0;291;2.03
13238;665;362;2.01
13238;455;330;1.93
13238;67;304;1.83
13238;528;320;1.77
13238;191;302;1.75
13313;393;335;1.75
13313;576;342;1.72
13313;350;304;1.65
13313;182;304;1.58
13313;638;348;1.53
13313;179;286;1.5
13313;83;303;1.47
13386;272;311;1.4
13388;325;304;1.34
13388;75;304;1.29
13388;473;327;1.23
13388;375;305;1.16
13388;178;307;1.07
13460;756;363;0.98
13460;182;298;0.9
13460;167;317;0.84
13460;345;349;0.77
13460;35;282;0.7
13460;66;298;0.65
13460;464;330;0.6
13542;432;309;0.57
13542;368;331;0.52
13542;640;340;0.48
13542;400;304;0.43
13542;154;302;0.39
13542;420;336;0.36
13542;129;272;0.35
13616;203;304;0.36
13618;382;327;0.35
13618;266;296;0.35
13620;391;320;0.36
13620;377;317;0.36
13622;67;293;0.33
13624;240;326;0.29
13697;576;336;0.24
13697;176;298;0.2
13697;251;315;0.17
13697;368;336;0.15
13697;47;286;0.11
13697;239;322;0.06
13697;409;323;0.01
13783;112;288;0.02
13783;485;338;0.04
13783;365;326;0.04
13785;227;279;0.02
13785;441;347;0.01
13787;384;343;0.03
13787;37;282;0.07
13787;531;347;0.12
13846;590;359;0.16
13846;74;274;0.18
13846;566;351;0.18
13846;743;384;0.18
13846;26;281;0.18
13846;592;355;0.18
13937;622;359;0.19
13940;3;291;0.18
13940;507;336;0.17
13940;303;297;0.14
13940;75;298;0.12
13940;496;329;0.12
13940;241;279;0.14
13940;196;316;0.17
14012;755;359;0.18
14014;0;300;0.18
14014;77;295;0.18
14014;822;354;0.19
14016;554;362;0.21
14016;53;292;0.24
14085;771;337;0.27
14085;333;323;0.27
14089;0;285;0.24
14089;551;301;0.24
14091;158;282;0.25
14091;0;281;0.24
14091;654;320;0.21
14158;148;272;0.15
14158;119;320;0.11
14158;816;341;0.12
14158;192;319;0.14
