timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
3252;1232;3011;2.8
3252;387;2669;2.92
3252;1909;348;3.21
3252;1177;2709;3.39
3252;681;2315;3.59
3260;1993;400;4.13
3260;1179;2751;5.07
3260;807;2353;6.02
3262;2246;581;6.68
3262;1040;2832;6.92
3262;659;2480;6.9
3262;1968;320;6.78
3262;1155;2542;6.6
3262;650;2286;6.5
3262;1788;0;6.49
3262;845;2046;6.56
3262;773;1916;6.63
3262;1655;0;6.59
3262;1265;2192;6.54
3268;687;2086;6.51
3326;1457;144;6.51
3326;967;2190;6.44
3326;895;2289;6.37
3326;1868;97;6.35
3326;985;2559;6.33
3326;993;2319;6.27
3404;2324;234;6.23
3405;1055;2559;6.19
3405;838;2672;6.09
3405;2114;326;5.96
3405;1227;2446;5.82
3407;1003;2256;5.75
3407;1969;95;5.69
3471;1002;2367;5.62
3471;985;2475;5.52
3479;1930;330;5.4
3480;868;2549;5.24
3480;915;2772;5.12
3480;1739;727;4.95
3552;704;2727;4.84
3552;811;3210;4.81
3552;1591;436;4.78
3552;611;2448;4.72
3552;1410;2816;4.71
3552;1556;739;4.73
3552;762;2670;4.76
3635;1337;2815;4.78
3637;2055;474;4.84
3637;587;2697;4.93
3639;1015;2845;5.0
3639;2171;336;4.96
3641;205;2413;4.74
3641;1296;2719;4.37
3641;1488;446;3.99
3705;701;2486;3.77
3705;1299;2800;3.78
3705;1119;358;4.1
3705;1371;1881;4.44
3705;972;2474;4.78
3705;1520;0;5.21
3787;741;2105;5.68
3789;1482;3008;6.16
3789;1407;560;6.5
3791;531;2384;6.68
3791;917;2889;6.82
3791;1661;385;6.9
3793;36;2374;6.93
3870;828;2931;6.89
3872;1620;561;6.8
3872;58;2329;6.72
3872;893;3170;6.63
3874;857;656;6.55
3876;28;2193;6.6
3878;943;3143;6.73
3880;1299;621;6.93
3961;5;2384;7.14
3961;576;2863;7.34
3961;944;321;7.55
3961;0;2201;7.76
3961;498;3482;7.9
3961;832;580;7.92
3961;275;2291;8.05
3961;551;2800;8.17
4049;595;451;8.31
4049;0;2160;8.46
4054;774;3361;8.52
4054;651;524;8.6
4054;0;2489;8.67
4054;449;4056;8.72
4057;306;1019;8.78
4057;134;2244;8.84
4148;464;3267;8.88
4148;495;671;8.94
4150;108;2189;9.02
4150;176;3469;9.08
4150;683;640;9.11
4152;223;1915;9.17
4154;128;3363;9.25
4154;427;430;9.28
4154;50;1858;9.3
4208;547;4095;9.31
4208;403;1035;9.33
4208;22;2247;9.32
4208;350;3621;9.29
4208;336;880;9.27
4272;0;1821;9.24
4272;218;3686;9.22
4274;495;784;9.15
4274;194;1809;9.07
4274;217;3674;8.97
4276;395;912;8.89
4353;94;1957;8.86
4353;265;3604;8.82
4353;375;633;8.79
4353;353;1955;8.69
4353;245;3184;8.61
4353;655;217;8.6
4353;65;1341;8.65
4449;670;3005;8.7
4449;490;177;8.71
4449;130;1291;8.52
4449;912;3027;8.12
4449;189;111;7.62
4449;103;1172;7.13
4449;714;3326;6.67
4449;266;912;6.33
4457;64;1766;6.12
4538;976;4095;5.96
4538;388;848;5.73
4540;198;1738;5.44
4540;691;3861;5.15
4542;560;583;4.95
4542;320;1461;4.87
4542;494;3840;4.91
4544;550;832;4.97
4629;244;1523;5.02
4629;433;3637;5.01
4631;585;711;4.96
4631;316;1222;4.85
4631;221;3649;4.72
4631;835;595;4.6
4633;425;1323;4.47
4633;601;3472;4.28
4704;878;595;4.08
4704;368;1098;3.95
4704;1074;3312;3.87
4706;893;471;3.83
4706;509;1216;3.83
4708;1454;2815;3.84
4795;993;617;3.85
4795;630;976;3.86
4795;1635;3102;3.89
4795;1265;606;3.9
4795;768;887;3.95
4795;2057;3393;4.04
4795;1428;973;4.23
4795;807;1198;4.49
4801;1998;3162;4.81
4882;1508;652;5.17
4882;1008;1018;5.51
4882;1920;3136;5.82
4882;976;501;6.05
4882;1052;1136;6.24
4882;2299;3274;6.41
4890;1117;786;6.6
4890;962;773;6.8
4963;1840;3255;6.82
4963;1653;829;6.84
4963;912;1075;6.89
4963;1737;3363;6.99
4963;946;947;7.11
4963;846;914;7.17
4963;1911;3568;7.15
5058;844;1015;7.03
5058;942;974;6.79
5058;1557;3322;6.47
5058;735;1098;6.11
5058;1003;857;5.71
5062;1773;3600;5.35
5062;723;927;5.15
5062;1095;830;5.21
5155;1613;3858;5.52
5155;1404;1133;6.04
5157;1125;753;6.76
5157;1680;3613;7.44
5157;1323;1143;7.7
5159;1690;999;7.59
5159;2118;3442;7.25
5161;570;1216;6.79
5161;1439;929;6.22
5252;1264;3776;5.7
5254;815;1096;5.56
5254;921;411;5.94
5254;1157;3358;6.4
5256;1023;1369;6.61
5256;1278;1122;6.9
5258;1751;4095;7.44
5258;669;1605;8.02
5258;1318;1328;8.43
5340;1309;4095;8.65
5340;122;1647;8.74
5340;1057;1117;8.74
5340;432;4095;8.68
5340;550;1983;8.6
5340;699;1157;8.48
5340;395;3728;8.37
5340;233;1703;8.33
5434;832;720;8.36
5434;976;2983;8.44
5434;20;1435;8.57
5434;240;763;8.69
5434;448;3426;8.7
5434;0;1828;8.81
5440;960;1097;8.92
5442;599;3886;8.98
5523;251;1698;9.05
5523;526;1057;9.14
5523;331;3271;9.28
5523;83;1773;9.43
5523;560;880;9.58
5523;269;3449;9.69
5523;22;1623;9.77
5523;177;485;9.79
5621;275;3955;9.76
5621;0;1870;9.7
5621;527;656;9.67
5621;46;3232;9.65
5621;33;1731;9.61
5621;510;511;9.56
5621;0;3385;9.51
5621;0;1505;9.48
5621;487;300;9.49
5713;209;3542;9.55
5713;0;1563;9.63
5713;475;586;9.69
5713;393;3267;9.73
