timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
3460;743;1708;206.32
3460;251;1677;207.12
3461;193;1670;207.9
3461;292;1750;208.58
3461;1461;1689;209.06
3462;37;1793;209.35
3462;447;1787;209.49
3462;609;1843;209.56
3464;27;1885;209.62
3464;36;1962;209.71
3464;155;1892;209.88
3504;55;1866;210.15
3504;166;1901;210.46
3504;91;1911;210.77
3554;343;1922;210.99
3555;128;2003;211.15
3556;43;2040;211.26
3557;99;2093;211.12
3558;176;2224;210.72
3600;137;2302;210.15
3601;30;2304;209.46
3603;29;2358;208.92
3604;43;2299;208.68
3644;83;2151;208.72
3644;47;2002;208.95
3645;67;2007;209.28
3645;157;1968;209.62
3679;108;2010;209.89
3681;15;2034;210.05
3682;80;2017;210.06
3743;48;2063;209.91
3744;112;2079;209.53
3745;257;2145;208.91
3745;80;2245;208.25
3746;30;2248;207.68
3747;192;2261;207.25
3786;80;2325;207.0
3786;22;2318;206.84
3786;112;2256;206.74
3832;497;2237;206.68
3832;65;2138;206.58
3833;134;2005;206.35
3833;26;1971;206.05
3835;147;1987;205.75
3864;86;1939;205.5
3865;24;1959;205.29
3896;278;1968;205.08
3896;143;1983;204.89
3896;53;1971;204.69
3941;203;2021;204.47
3942;148;2054;204.23
3942;230;2066;203.96
3942;189;2192;203.71
3974;87;2194;203.51
3974;130;2190;203.33
3975;270;2211;203.17
4019;42;2099;203.03
4019;214;1959;202.87
4020;509;1926;202.7
4020;299;1774;202.54
4066;249;1683;202.39
4066;82;1716;202.3
4066;274;1726;202.3
4067;329;1686;202.4
4097;255;1723;202.6
4097;35;1723;202.88
4097;494;1719;203.25
4127;48;1757;203.73
4128;1003;1746;204.23
4128;866;1661;204.69
4160;80;1773;205.05
4160;610;1819;205.2
4160;390;1936;205.16
4191;110;1943;204.98
4191;801;2081;204.64
4237;565;2119;204.11
4238;961;2106;203.46
4238;229;2198;202.85
4239;816;2271;202.44
4239;529;2017;202.32
4284;880;1900;202.49
4284;1401;1791;202.89
4284;1520;1644;203.44
4285;1307;1367;204.08
4330;2250;1136;204.77
4330;759;1173;205.46
4331;898;1285;206.13
4331;208;1278;206.65
4377;1396;1392;206.95
4377;553;1455;207.09
4378;1739;1535;207.08
4378;240;1577;206.98
4423;1437;1661;206.92
4424;1110;1727;206.94
4424;211;1753;207.02
4425;257;1847;207.16
4470;176;1943;207.36
4470;1251;1924;207.62
4471;751;1920;207.88
4471;699;1987;208.06
4517;31;1802;208.2
4517;101;1809;208.32
4517;291;1722;208.39
4518;22;1715;208.39
4563;3099;1837;208.41
4563;1899;1835;208.45
4564;144;1824;208.46
4564;64;1833;208.5
4564;702;1805;208.61
4609;1126;1808;208.71
4610;1200;1879;208.78
4610;73;1922;208.78
4610;1361;1788;208.72
4645;465;1801;208.62
4645;65;1843;208.53
4646;298;1851;208.48
4706;219;1787;208.49
4706;1168;1728;208.53
4708;2310;1755;208.63
4708;586;1815;208.74
4709;286;1791;208.85
4711;273;1781;208.97
4767;234;1673;209.09
4768;1066;1738;209.21
4769;1110;1747;209.3
4769;48;1685;209.39
4770;489;1758;209.48
4812;109;1747;209.5
4812;48;1776;209.51
4812;85;1783;209.5
4813;176;1776;209.49
4844;106;1790;209.53
4844;203;1813;209.62
4846;93;1838;209.71
4892;42;1862;209.73
4893;382;1936;209.66
4894;70;2000;209.46
4894;80;2043;209.15
4937;267;2103;208.72
4937;186;2125;208.27
4938;103;2096;207.93
4938;299;2059;207.72
4983;36;1936;207.67
4983;227;1914;207.67
4983;170;1947;207.71
4984;36;1936;207.75
5015;128;1915;207.82
5015;138;1954;207.89
5015;29;1963;207.96
5061;48;1965;208.05
5062;92;2015;208.1
5062;240;2032;208.08
5063;187;2026;208.02
5109;80;2087;207.88
5110;25;2112;207.65
5110;80;2128;207.34
5111;121;2165;206.98
5157;125;2199;206.63
5157;254;2201;206.25
5157;56;2224;205.87
5158;80;2278;205.51
5202;107;2279;205.12
5203;65;2282;204.78
5203;112;2252;204.48
5203;113;2173;204.28
5206;19;2087;204.13
5249;30;2019;204.04
5249;64;1987;204.0
5250;111;1986;204.02
5250;70;1983;204.05
5296;202;1952;204.1
5296;23;1962;204.14
5297;90;1949;204.24
5297;46;1910;204.32
5344;28;1919;204.37
5345;137;1937;204.39
5345;121;1904;204.37
5346;48;1888;204.3
5392;139;1895;204.24
5392;41;1874;204.2
5393;48;1871;204.16
5393;177;1903;204.11
5435;54;1893;204.07
5436;87;1878;204.03
5436;315;1893;204.04
5436;19;1874;204.1
5481;176;1868;204.21
5482;199;1871;204.37
5482;21;1863;204.53
5482;223;1855;204.71
5528;231;1859;204.88
5528;77;1838;205.01
5529;226;1782;205.11
5529;91;1776;205.17
5531;70;1781;205.22
5577;141;1771;205.3
5577;234;1787;205.42
5577;81;1769;205.54
5578;138;1756;205.68
5625;27;1761;205.8
5625;46;1763;205.9
5627;135;1753;205.94
5627;155;1767;205.91
5669;49;1761;205.82
5670;118;1754;205.7
5670;28;1763;205.59
5671;62;1762;205.47
5717;95;1751;205.31
5717;95;1763;205.15
5718;107;1782;205.0
5718;67;1761;204.89
5765;34;1783;204.84
5765;84;1808;204.83
5765;143;1819;204.79
5766;27;1818;204.79
5767;76;1793;204.8
5811;176;1757;204.78
5811;23;1744;204.73
5812;118;1759;204.65
5813;113;1737;204.56
5859;94;1814;204.48
5859;195;1687;204.43
5860;178;1795;204.35
5860;105;1773;204.17
5904;139;1837;203.9
5904;336;1968;203.48
5905;128;1645;202.9
5905;251;1808;202.16
5950;67;1908;201.42
5950;80;1954;200.77
5951;253;1755;200.32
5951;112;2077;199.98
5997;118;1883;199.65
5997;366;1897;199.17
5997;208;2030;198.56
5997;84;1867;197.99
6044;59;2213;197.56
6044;128;2089;197.29
6044;94;1955;197.08
6045;55;2352;196.82
6090;73;2141;196.41
6091;48;2209;195.66
6091;64;2208;194.73
6091;31;1873;193.89
6093;42;1740;193.17
6137;59;1862;192.4
6137;67;1520;191.31
6138;31;1298;189.98
6138;33;1463;188.57
6168;81;1188;187.26
6168;27;790;186.09
6215;115;903;185.09
6215;177;869;184.35
6215;65;765;183.99
6216;27;337;184.12
6217;75;599;185.03
6262;32;287;172.26
6263;197;273;160.17
6263;199;373;148.32
6263;151;217;143.67
6294;185;131;145.53
6294;97;16;146.59
6295;48;0;147.12
6341;96;231;147.32
6341;180;0;147.16
6342;288;179;147.1
6342;80;0;147.32
6387;50;202;147.72
6388;36;0;148.38
6388;125;0;149.37
6388;159;0;150.66
6434;240;27;152.11
6434;110;591;153.6
6434;31;1717;155.04
6435;41;1835;156.29
6480;93;1742;157.26
6480;61;1808;157.97
6481;366;1587;158.5
6481;155;1373;158.92
6527;326;1445;159.3
6527;159;1166;159.77
6528;34;1535;160.38
6528;79;1477;161.19
6573;303;2057;162.21
6573;75;1957;163.32
6574;116;2320;164.44
6574;39;2470;165.47
6575;38;2281;166.37
6620;227;2365;167.14
6620;31;2014;167.78
6620;352;1933;168.28
6621;304;1775;168.64
6664;93;1328;168.93
6666;277;1535;169.25
6666;97;1362;169.61
6666;112;1023;170.09
6712;69;1257;170.63
6712;62;1314;171.17
6712;39;1378;171.69
6713;74;1518;172.13
6747;76;1317;172.64
6747;105;1354;173.09
6748;277;1535;173.4
6808;128;1584;173.63
6809;135;1732;173.91
6810;119;1427;174.34
6812;240;1705;174.76
6813;258;1691;175.21
6814;53;1817;175.64
6867;106;1616;176.03
6867;90;1891;176.35
6868;68;1767;176.61
6868;269;1983;176.92
6868;193;1805;177.25
6913;144;1997;177.58
6913;76;2042;177.88
6914;105;2053;178.14
6914;35;1904;178.38
6945;34;2061;178.59
6945;100;2046;178.73
6946;52;2105;178.77
6992;80;2240;178.8
6993;142;1994;178.82
6993;320;2151;178.86
6993;112;2069;178.81
7038;119;2149;178.75
7039;64;2205;178.73
7039;33;1942;178.84
7039;124;2194;179.01
7084;29;2193;179.23
7084;92;2195;179.47
7085;91;2032;179.74
7085;78;2045;180.01
7131;245;2279;180.25
7131;213;2038;180.44
7132;151;2237;180.6
7132;55;1983;180.73
7179;33;2118;180.86
7179;167;2127;180.96
7179;32;2215;181.07
7180;122;2027;181.18
7210;48;2111;181.31
7210;157;2033;181.44
7211;55;2139;181.6
7242;175;2393;181.71
7243;48;2017;181.8
7243;59;2205;181.92
7287;57;2194;182.07
7288;112;2167;182.23
7288;49;2521;182.37
7288;285;1838;182.58
7334;130;2219;182.85
7334;36;2209;183.16
7334;91;2173;183.47
7335;356;2317;183.73
7380;182;2031;183.9
7380;174;2389;184.0
7381;114;1999;184.07
7381;38;2219;184.16
7426;117;2223;184.25
7426;100;2015;184.38
7426;47;2334;184.53
7426;38;2176;184.69
7429;92;2271;184.85
7473;32;2067;185.03
7473;84;2231;185.2
7474;38;2075;185.33
7474;54;2215;185.41
7518;176;2191;185.48
7518;33;1985;185.57
7518;77;1937;185.64
7519;176;1969;185.71
7564;43;2013;185.81
7565;132;1897;185.95
7566;53;2023;186.12
7566;62;1909;186.3
7611;33;1834;186.47
7611;111;1875;186.6
7611;67;2101;186.7
7612;50;1743;186.75
7656;194;1754;186.77
7657;38;1777;186.74
7657;112;1898;186.68
7657;44;1949;186.65
7690;142;1794;186.7
7690;46;1727;186.79
7690;38;1786;186.9
7734;166;1911;186.98
7735;108;1838;187.05
7735;33;1722;187.11
7735;231;1623;187.16
7781;94;1854;187.17
7781;313;1900;187.17
7781;48;1614;187.18
7782;45;1734;187.26
7828;93;1986;187.4
7828;34;1562;187.57
7829;78;1613;187.74
7829;40;1697;187.87
7876;252;1710;187.91
7876;99;1702;187.95
7876;31;1681;187.95
7876;69;1648;187.93
7878;30;1555;187.92
7922;138;1783;187.93
7923;96;1719;187.95
7923;183;1771;188.04
7923;64;1785;188.2
7968;39;1702;188.38
7968;116;1983;188.57
7968;58;1713;188.73
7968;381;1731;188.82
8014;121;1739;188.85
8014;35;1811;188.79
8015;64;1744;188.65
8015;87;1917;188.47
8061;50;1767;188.3
8061;49;1809;188.17
8062;245;1919;188.1
8062;193;1920;188.09
8108;154;1834;188.14
8108;52;2064;188.21
8108;279;1715;188.27
8109;48;1936;188.4
8154;42;1821;188.57
8154;166;1812;188.76
8155;45;1862;188.9
8155;123;1831;189.02
8185;199;1902;189.14
8185;212;1813;189.26
8185;123;2000;189.37
8231;45;1584;189.46
8232;33;2026;189.55
8232;80;1717;189.64
8232;39;1690;189.74
8277;231;1808;189.87
8277;159;2032;189.98
8277;34;1585;190.07
8278;40;2074;190.13
8323;121;1657;190.19
8323;77;2027;190.27
8323;461;1968;190.36
8324;220;1955;190.48
8356;203;1978;190.6
8356;39;1998;190.71
8356;229;1994;190.87
8401;202;2160;191.05
8401;37;1989;191.22
8402;154;2046;191.35
8402;43;2135;191.45
8448;112;2029;191.54
8449;64;2096;191.67
8449;45;2303;191.78
8450;37;1847;191.88
8450;47;2222;191.99
8494;96;2347;192.1
8494;33;1879;192.25
8494;144;2074;192.43
8495;29;2032;192.57
8540;58;2113;192.59
8540;75;2131;192.5
8540;173;2155;192.35
8541;134;2263;192.23
8572;33;2167;192.18
8573;206;2263;192.17
8574;146;2096;192.18
8618;65;2190;192.21
8619;256;2267;192.2
8619;80;2277;192.18
8619;41;2335;192.15
8649;65;2340;192.01
8649;122;2181;191.7
8696;32;2337;191.21
8696;61;2303;190.67
8696;46;2402;190.15
8697;30;2338;189.54
8697;33;2176;188.74
8742;62;2421;187.88
8742;88;2463;187.13
8742;55;2711;186.65
8742;89;2728;186.5
8789;36;2647;186.59
8789;48;2506;186.73
8790;128;2240;186.78
8790;175;1751;186.8
8836;75;1342;186.89
8836;78;1435;187.11
8837;128;1567;187.41
8837;274;1461;187.79
8882;110;1344;174.04
8882;139;1204;160.83
8883;201;1034;148.05
8883;34;1152;149.89
8914;205;928;151.45
8914;53;1162;152.71
8915;35;1048;153.74
8960;105;1115;154.58
8960;175;1083;155.67
8960;382;1116;157.07
8961;256;1072;158.93
8992;225;1090;161.42
8992;329;848;163.5
8993;319;890;165.25
9040;336;1031;166.95
9040;157;1205;168.06
9040;41;1521;168.31
9041;251;1689;168.0
9085;688;1274;167.79
9085;341;1763;167.21
9086;162;1955;164.34
9086;140;1648;158.61
9132;443;770;151.16
9132;337;644;155.85
9134;193;881;159.39
9134;62;912;163.28
9135;61;1057;152.78
9179;190;1190;142.28
9179;45;1376;131.4
9179;50;1561;119.95
9181;122;1679;122.59
9210;32;1981;124.95
9210;79;2304;127.16
9242;150;2487;129.03
9242;43;2525;130.42
9242;80;2704;131.52
9273;134;3042;132.59
9273;106;3366;133.93
9274;48;3504;135.86
9319;145;3605;138.42
9319;83;3376;141.1
9320;126;3002;143.76
9320;57;2608;146.24
9367;79;2337;148.51
9367;244;2126;150.64
9367;33;2211;152.8
9368;109;2243;155.03
9413;268;2256;157.36
9413;62;2256;159.76
9414;161;2278;162.22
9414;186;2317;164.71
9458;34;2352;167.06
9459;116;2396;169.07
9459;192;2463;170.76
9459;37;2461;172.19
9460;125;2464;173.39
9506;156;2499;174.45
9506;30;2490;175.42
9506;154;2480;176.36
9507;128;2458;177.29
9554;38;2421;178.29
9554;135;2381;179.41
9555;80;2352;180.62
9555;48;2322;181.86
9599;125;2295;183.09
9600;134;2247;184.25
9600;64;2224;185.37
9601;96;2171;186.45
9646;132;2166;187.53
9647;64;2156;188.64
9647;130;2128;189.79
9647;25;2128;190.93
9693;64;2131;191.99
9694;150;2115;192.95
9694;42;2145;193.74
9694;79;2178;194.37
9741;128;2159;194.9
9742;34;2160;195.36
9742;98;2146;195.81
9742;129;2096;196.24
9742;46;2069;196.72
9789;99;2047;197.23
9789;112;1987;197.79
9789;64;1949;198.34
9790;128;1926;198.89
9833;71;1894;199.41
9833;71;1860;199.93
9834;117;1861;200.41
9834;61;1806;200.92
9879;59;1773;201.43
9880;185;1787;201.93
9880;35;1733;202.42
9880;66;1698;202.87
9926;176;1713;203.3
9926;32;1680;203.73
9926;90;1655;204.14
9927;86;1669;204.51
9974;34;1639;204.85
9975;79;1617;205.18
9975;99;1641;205.49
9975;46;1620;205.77
9977;65;1601;206.06
10021;83;1598;206.33
10022;38;1593;206.58
10022;80;1566;206.79
10023;48;1584;206.91
10067;41;1590;206.96
10067;75;1583;207.01
10068;33;1602;207.06
10068;49;1600;207.17
10114;64;1559;207.33
10114;62;1559;207.51
10115;44;1566;207.73
10115;45;1561;207.93
10160;43;1571;208.1
10160;67;1563;208.25
10160;49;1535;208.39
10161;34;1573;208.51
10192;44;1600;208.6
10193;85;1600;208.63
10193;34;1632;208.63
10224;39;1662;208.61
10224;59;1673;208.59
10225;40;1676;208.56
10270;45;1699;208.57
10270;80;1697;208.61
10271;36;1703;208.67
10271;73;1727;208.77
10318;86;1739;208.91
10318;41;1737;209.07
10318;80;1786;209.24
10318;144;1806;209.43
10363;55;1824;209.61
10365;98;1859;209.79
10365;48;1899;209.94
10365;53;1895;210.06
10411;145;1929;210.13
10412;47;1948;210.18
10412;48;1945;210.23
10412;103;1953;210.26
10458;64;1946;210.3
10458;64;1936;210.35
10459;192;1922;210.41
10459;35;1951;210.5
10461;64;1934;210.58
10504;81;1959;210.66
10505;31;1987;210.73
10505;48;1997;210.82
10505;47;2085;210.94
10550;42;2128;211.05
10551;66;2192;211.08
10551;36;2227;211.19
10551;57;2272;211.52
10582;48;2253;212.07
10582;79;2330;205.7
10584;27;2451;192.8
10628;67;2547;180.65
10628;46;2671;169.04
10629;115;2661;157.68
10629;107;2785;146.32
10675;39;2773;149.03
10676;69;2691;150.97
10676;80;2608;152.24
10676;67;2482;152.96
10707;42;2347;153.13
10707;59;2551;152.78
10708;35;2711;152.12
10755;41;2843;151.49
10757;80;2789;151.4
10758;87;2851;152.13
10759;185;2608;153.58
10814;304;2478;155.39
10814;62;2173;157.27
10815;78;2066;159.01
10815;104;1911;160.42
10815;109;1698;161.42
10863;181;1407;161.95
10864;319;1495;162.19
10865;144;1379;162.35
10866;192;1428;162.57
10867;148;1134;163.11
10908;497;1200;157.38
10908;507;1399;145.68
10909;112;574;134.1
10910;226;561;122.2
10955;185;383;117.11
10955;334;272;117.83
10956;308;269;113.81
10956;206;0;109.82
11002;336;0;106.59
11002;183;0;106.48
11002;98;0;107.58
11003;171;0;102.98
11033;59;0;103.87
11033;80;0;96.77
11034;60;0;92.98
11079;95;0;88.87
11079;135;0;84.54
11080;229;0;80.22
11080;75;0;76.0
11110;41;0;71.88
11110;65;55;67.99
11112;77;397;64.47
11157;43;475;61.25
11158;112;829;58.26
11158;42;752;55.45
11158;147;823;52.81
11203;28;742;50.25
11203;208;541;47.79
11203;149;682;45.41
11204;58;560;43.12
11234;95;619;40.95
11234;90;743;38.85
11236;102;790;36.82
11281;258;778;34.83
11281;73;994;32.89
11281;35;1403;31.02
11281;125;1574;29.27
11313;62;1771;27.58
11313;53;1866;26.0
11314;35;1919;24.47
11358;47;1905;23.15
11358;40;1820;21.92
11359;105;1823;20.88
11359;69;2100;19.9
11405;115;2252;19.19
11405;93;2167;18.85
11406;147;2226;18.14
11406;93;2017;17.24
11438;33;1989;16.07
11439;90;1814;15.03
11439;126;1839;13.94
11483;55;1693;12.78
11483;106;1535;11.85
11484;54;1590;11.93
11484;165;1351;13.64
11514;208;1305;16.94
11515;53;1207;20.94
11516;210;1153;24.39
11561;127;966;27.06
11561;64;947;29.45
11562;39;827;30.77
11562;75;611;32.57
11592;38;481;36.4
11593;108;431;40.99
11639;80;406;45.9
11640;45;522;43.96
11640;237;673;35.82
11640;64;814;34.59
11641;53;976;39.74
11685;56;1219;43.82
11685;86;1578;48.1
11685;299;1885;52.87
11686;31;2187;57.99
11716;133;2383;62.98
11717;146;2609;67.64
11717;81;2775;72.01
11762;119;2683;76.14
11763;67;2640;80.06
11763;80;2736;83.88
11763;72;2725;87.58
11809;92;2722;91.26
11809;41;2646;94.87
11809;80;2726;98.36
11810;30;2799;101.95
11840;40;2756;105.75
11840;160;2685;110.05
11842;60;2558;114.65
11886;43;2541;119.17
11886;124;2642;123.63
11887;80;2701;127.78
11887;50;2821;131.59
11919;110;2892;135.07
11919;51;2960;138.26
11920;96;2969;141.25
11965;73;2978;144.17
11965;64;3098;147.13
11966;51;3274;150.06
11966;283;3427;152.96
11996;126;3639;155.69
11996;80;4095;158.13
12043;113;4095;160.1
12043;60;4095;161.53
12043;347;4095;162.6
12044;41;4036;163.5
12044;75;3258;164.51
12075;161;2772;165.77
12075;42;2730;167.39
12107;153;2767;169.4
12107;78;2715;171.79
12108;39;2545;174.39
12152;97;2390;177.0
12153;156;2413;179.47
12153;30;2444;181.76
12153;83;2533;183.81
12183;127;2704;185.64
12183;33;2849;187.23
12183;112;2975;188.59
12229;36;3110;189.72
12229;32;3102;190.62
12229;125;3081;191.29
12231;41;3168;191.76
12276;38;3180;192.13
12276;85;3216;192.53
12276;50;3301;193.01
12277;43;3333;193.6
12322;115;3338;194.3
12322;64;3319;195.12
12322;32;3267;196.04
12323;134;3149;197.1
12354;29;3087;198.25
12355;48;3003;199.48
12355;71;2914;200.71
12400;29;2867;201.88
12400;31;2859;202.94
12401;74;2809;203.86
12401;33;2804;204.63
12432;47;2821;205.27
12432;83;2810;205.78
12432;88;2835;206.17
12478;73;2878;206.47
12479;117;2854;206.73
12479;77;2835;206.99
12479;82;2836;207.27
12508;116;2754;207.57
12510;83;2672;207.91
12510;138;2611;208.3
12540;77;2503;208.72
12541;81;2403;209.19
12541;353;2368;209.7
12574;98;2288;210.26
12574;108;2230;210.85
12574;358;2192;211.42
12619;41;2117;211.93
12619;77;2043;212.35
12620;158;2038;212.72
12620;33;2002;213.01
12650;96;1951;213.23
12651;130;1953;213.42
12651;41;1907;213.58
12696;115;1859;213.73
12696;99;1867;213.88
12697;48;1774;214.02
12697;101;1726;214.14
12742;55;1726;214.25
12742;28;1679;214.38
12742;105;1600;214.53
12743;56;1575;214.68
12788;48;1563;214.86
12789;78;1535;215.07
12789;51;1557;215.29
12789;38;1552;215.52
12821;118;1503;215.75
12821;45;1500;215.97
12822;32;1459;216.18
12866;80;1408;216.36
12866;61;1402;216.49
12867;50;1411;216.6
12867;73;1392;216.68
12897;29;1415;216.73
12897;70;1383;216.78
12898;61;1375;216.83
12943;43;1358;216.91
12943;46;1371;217.03
12943;73;1343;217.16
12944;80;1339;217.25
12990;40;1350;217.32
12990;176;1377;217.35
12990;41;1426;217.39
12991;67;1501;217.45
13022;83;1478;217.53
13022;75;1515;217.6
13023;109;1535;217.67
13067;67;1530;217.72
13067;93;1535;217.71
13068;351;1578;217.62
13068;103;1609;217.46
13098;32;1580;217.21
