timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
3033;0;2267;139.63
3033;0;2094;139.74
3065;0;2267;139.92
3065;0;2160;140.1
3065;0;2233;140.1
3096;0;2167;140.0
3098;0;2159;139.76
3132;0;2163;139.4
3132;0;2102;139.0
3132;0;2017;138.63
3164;0;2112;138.39
3167;0;2135;138.25
3167;0;2014;138.21
3168;0;2017;138.24
3209;0;1975;138.22
3209;0;2114;138.13
3211;0;2074;138.01
3245;0;2046;137.86
3245;0;2153;137.7
3245;0;1973;137.52
3245;0;1993;137.35
3281;0;1955;137.21
3283;0;1925;137.19
3283;0;1918;137.19
3313;0;1973;137.16
3315;0;1877;137.02
3315;0;1892;136.84
3344;0;1991;136.68
3344;0;1935;136.59
3371;0;1947;136.61
3374;0;1974;136.74
3374;0;1997;136.82
3410;0;2064;136.8
3410;0;2113;136.95
3412;0;2096;137.47
3442;0;2110;138.25
3442;0;2160;139.13
3444;0;2093;139.96
3475;0;2010;140.62
3475;0;2100;140.9
3477;0;2127;140.71
3507;0;2023;139.93
3507;0;2096;138.66
3509;0;2063;136.98
3547;0;1955;135.45
3547;0;1959;134.18
3549;0;1855;133.03
3582;0;1671;132.02
3582;0;1683;131.06
3582;0;1658;130.2
3620;0;1520;129.52
3622;0;1509;129.13
3622;0;1526;129.03
3622;0;1526;129.21
3661;0;1593;129.59
3661;0;1674;130.09
3661;0;1668;130.67
3661;0;1693;131.22
3694;0;1741;131.69
3694;0;1683;132.11
3725;0;1693;132.46
3725;0;1701;132.77
3725;6;1639;133.05
3752;0;1641;133.38
3754;0;1709;133.81
3754;0;1640;134.31
3784;0;1651;134.87
3784;0;1671;135.47
3786;0;1616;136.09
3831;0;1655;136.71
3831;0;1717;137.29
3831;0;1681;137.84
3833;0;1653;138.32
3985;0;1746;138.71
3985;0;1680;139.02
3985;0;1664;139.24
3985;0;1722;139.33
3987;0;1703;139.34
3987;0;1638;139.26
3989;0;1693;139.03
3989;0;1673;138.71
3989;0;1626;138.39
3991;0;1655;138.14
3991;0;1673;137.97
3991;0;1616;137.92
3991;0;1677;137.94
3993;0;1631;137.97
4039;0;1561;137.99
4039;0;1616;138.01
4041;0;1635;138.02
4041;0;1645;138.07
4349;0;1707;138.13
4351;0;1729;138.25
4351;0;1689;138.41
4351;0;1699;138.46
4351;0;1654;138.27
4351;0;1568;137.89
4351;0;1554;137.5
4353;0;1623;137.25
4353;0;1584;137.18
4353;0;1701;137.29
4353;0;1797;137.53
