timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
3284;144;358;15.62
3338;96;344;15.59
3340;123;354;15.57
3340;159;356;15.55
3342;78;340;15.53
3342;100;343;15.53
3396;161;359;15.54
3396;79;351;15.55
3396;101;346;15.56
3396;165;358;15.56
3396;79;350;15.56
3453;91;343;15.56
3455;164;359;15.56
3456;80;350;15.57
3456;91;336;15.57
3456;169;358;15.58
3641;85;349;15.58
3643;85;345;15.59
3647;170;365;15.59
3651;80;350;15.59
3654;83;343;15.59
3658;159;355;15.59
3662;80;350;15.59
3664;73;345;15.59
3666;163;354;15.59
3674;78;347;15.58
3679;84;351;15.57
3680;159;358;15.56
3684;95;354;15.55
3686;77;342;15.56
3690;178;359;15.56
3692;93;352;15.56
3694;72;341;15.56
3698;154;355;15.56
3701;80;350;15.56
3704;61;338;15.55
3706;145;354;15.55
3708;91;354;15.56
3712;65;339;15.56
3778;162;357;15.57
3778;95;355;15.58
3778;69;342;15.59
3778;171;358;15.6
3778;99;355;15.59
3778;69;344;15.58
4132;166;355;15.58
4132;96;355;15.58
4137;65;342;15.57
4137;153;358;15.57
4137;97;352;15.57
4137;62;345;15.56
4137;132;338;15.56
4139;94;355;15.57
4139;62;347;15.58
4139;115;354;15.59
4139;91;354;15.6
4139;50;346;15.6
4139;112;348;15.61
4139;94;354;15.61
4139;57;343;15.6
4139;119;350;15.61
4139;97;353;15.6
4139;58;346;15.6
4139;123;352;15.59
4139;103;354;15.57
4139;59;345;15.56
4139;119;352;15.56
4139;102;357;15.55
4139;59;333;15.54
4139;133;351;15.54
4139;110;353;15.53
4139;64;343;15.52
4139;142;353;15.52
4139;112;355;15.52
4139;64;345;15.51
4139;130;352;15.5
4139;108;353;15.5
4147;63;345;15.49
4193;117;350;15.5
4193;111;354;15.5
4193;64;346;15.5
4195;128;353;15.5
4245;114;352;15.51
4247;70;348;15.52
4247;132;351;15.53
4247;119;352;15.53
4247;67;353;15.54
4295;129;351;15.54
4297;122;355;15.54
4297;73;347;15.55
4297;138;353;15.54
4297;127;355;15.54
4354;78;351;15.54
4354;129;353;15.54
4354;125;359;15.54
4354;79;346;15.54
4354;128;350;15.54
4418;135;363;15.53
4418;74;349;15.53
4418;128;350;15.52
4418;133;359;15.51
4418;81;352;15.5
4418;128;349;15.49
4495;138;359;15.48
4495;79;350;15.46
4497;128;350;15.45
4497;147;361;15.45
4497;80;355;15.46
4499;122;351;15.47
4499;144;358;15.47
4570;80;351;15.48
4572;117;349;15.49
4572;145;358;15.49
4574;80;350;15.49
4574;112;349;15.49
4574;141;354;15.49
4576;80;351;15.47
4642;85;346;15.44
4642;143;360;15.41
4642;80;352;15.39
4642;102;349;15.36
4642;141;357;15.36
4642;81;352;15.36
4721;103;347;15.36
4721;134;361;15.36
4723;82;355;15.36
4723;96;345;15.36
4723;144;356;15.35
4725;85;349;15.36
4725;90;350;15.35
4802;144;359;15.36
4802;81;350;15.36
4802;87;360;15.36
4802;145;359;15.35
4805;87;352;15.35
4805;87;347;15.35
4805;151;357;15.34
4878;83;353;15.34
4878;90;343;15.34
4878;148;354;15.33
4878;92;354;15.31
4878;87;345;15.31
4878;151;358;15.31
4878;89;353;15.3
4951;80;346;15.29
4951;147;358;15.28
4951;89;354;15.27
4955;79;346;15.27
4956;150;358;15.27
4957;94;354;15.27
4958;80;345;15.26
5023;154;356;15.25
5023;97;355;15.25
5023;78;345;15.24
5023;154;353;15.23
5023;91;351;15.23
5023;80;343;15.23
5099;154;355;15.23
5099;94;354;15.24
5099;71;342;15.24
5099;158;355;15.23
5099;97;354;15.23
5099;66;343;15.23
5099;149;354;15.23
5173;94;356;15.24
5173;70;347;15.25
5174;150;353;15.25
5174;93;354;15.25
5176;79;345;15.24
5176;151;355;15.24
5178;102;357;15.25
5254;69;343;15.25
5254;148;358;15.25
5254;105;353;15.26
5254;66;347;15.28
5254;150;350;15.29
5254;105;355;15.3
5254;67;345;15.31
5320;144;353;15.32
5320;106;352;15.33
5320;71;346;15.34
5320;148;352;15.35
5320;111;354;15.36
5320;65;343;15.36
5376;144;351;15.37
5376;116;355;15.38
5376;69;348;15.39
5376;144;353;15.39
5376;111;357;15.39
5442;70;347;15.38
5442;144;354;15.38
5442;108;356;15.39
5442;71;347;15.37
5442;144;354;15.35
5442;112;356;15.33
5509;71;347;15.3
5509;143;354;15.28
5509;114;358;15.27
5509;71;347;15.26
5509;141;352;15.25
5509;111;353;15.24
5575;64;345;15.24
5575;134;356;15.22
5575;112;356;15.21
5575;64;345;15.21
5575;132;354;15.2
5575;113;355;15.2
5658;64;347;15.21
5658;135;355;15.24
5658;112;355;15.27
5658;67;348;15.3
5658;142;354;15.34
5658;150;359;15.39
5658;86;349;15.44
5724;178;357;15.49
5724;118;357;15.54
5724;64;350;15.58
5724;133;352;15.61
5724;122;360;15.64
5724;64;347;15.65
5792;128;354;15.67
5794;121;359;15.7
5794;64;336;15.73
5796;144;352;15.75
5796;139;359;15.75
5798;64;350;15.74
5876;147;351;15.73
5879;144;358;15.73
5879;65;345;15.74
5879;169;351;15.74
5879;155;362;15.75
5879;64;345;15.78
5879;171;349;15.83
5879;163;366;15.93
5956;61;348;16.06
5956;151;347;16.23
5958;173;365;16.42
5958;60;345;16.64
5958;147;339;16.88
5960;192;357;17.15
5960;69;339;17.41
6029;193;338;17.69
6029;197;352;18.02
6029;77;342;18.38
6029;148;339;18.73
6029;205;353;19.03
6029;79;341;19.33
6106;113;336;19.62
6106;176;349;19.65
6106;81;343;19.37
6110;188;346;19.19
6110;246;368;19.07
6111;97;352;18.88
6111;215;349;18.94
6181;185;332;19.06
6181;61;333;19.1
6183;128;331;19.08
6185;239;350;19.33
6187;66;334;19.61
6188;133;321;20.12
6190;243;347;19.97
6284;71;331;19.98
6286;171;315;20.17
6286;274;335;20.45
6288;75;322;20.83
6288;187;317;21.21
6288;291;339;21.53
6290;73;322;21.79
6290;149;318;22.0
6292;310;351;22.13
6292;83;335;22.16
6376;153;325;22.18
6380;329;355;22.18
6380;93;336;22.29
6380;147;326;22.4
6380;346;358;22.47
6380;99;342;22.49
6380;151;330;22.55
6380;363;365;22.59
6456;99;347;22.55
6456;118;325;22.42
6456;366;366;22.34
6456;103;350;22.28
6456;94;324;22.13
6456;368;363;21.9
6456;103;351;21.67
6536;82;326;21.47
6536;384;361;21.3
6536;112;349;21.15
6536;71;321;21.05
6536;383;358;20.98
6536;127;355;20.98
6536;90;327;21.01
6619;422;368;21.08
6619;153;368;21.14
6619;135;330;21.1
6619;428;366;20.86
6619;158;363;20.4
6619;91;330;19.85
6619;421;365;19.29
6627;169;363;18.74
6694;144;319;18.3
6694;544;371;18.1
6694;222;368;18.08
6694;437;354;18.08
6694;1108;395;18.05
6694;481;379;17.87
6768;272;333;17.99
6770;473;362;18.32
6770;172;366;18.65
6772;16;325;18.93
6772;464;365;19.0
6774;183;375;18.85
6774;24;335;18.51
6839;457;368;18.1
6839;202;376;17.82
6839;33;336;17.74
6839;459;363;17.77
6839;242;373;17.68
6839;59;333;17.46
6906;480;362;17.33
6906;234;369;17.22
6906;41;334;17.19
6906;426;362;17.26
6906;234;370;17.37
6906;19;335;17.48
6972;387;356;17.61
6972;215;369;17.74
6974;21;337;17.8
6974;366;367;17.71
6974;201;375;17.39
6976;24;338;17.13
7038;310;362;16.99
7038;188;371;17.22
7040;26;338;17.52
7040;294;357;17.87
7040;180;368;18.2
7042;18;339;18.54
7110;235;350;18.88
7110;159;365;19.22
7110;28;338;19.49
