timestamp (ms);EMG_Quadriceps (raw);ECG_Isquiotibiais (raw);Angulo_Relativo (graus)
1407;326;2864;20.2
1407;0;2640;20.22
1407;119;106;20.24
1407;323;2751;20.25
1407;0;2609;20.27
1407;112;0;20.3
1407;369;2623;20.32
1407;0;2640;20.34
1407;129;144;20.36
1415;482;2613;20.38
1415;0;2731;20.42
1417;125;163;20.48
1417;221;2386;20.54
1417;54;2737;20.57
1453;160;0;20.59
1453;276;2455;20.55
1453;0;2759;20.48
1761;139;46;20.41
1763;425;2509;20.36
1763;1;2969;20.36
1763;271;135;20.37
1765;351;2496;20.39
1765;0;3000;20.43
1765;0;175;20.49
1767;342;2322;20.54
1767;0;2979;20.62
1767;74;285;20.7
1767;190;2238;20.78
1769;48;3153;20.86
1769;0;171;20.94
1769;223;2130;21.03
1769;0;3184;21.1
1771;26;93;21.16
1771;339;1941;21.22
1771;83;3089;21.25
1771;139;287;21.27
1773;61;2130;21.24
1773;0;3323;21.21
1773;59;390;21.17
1773;137;1839;21.13
1775;26;3537;21.1
1775;39;386;21.05
1775;272;1768;20.99
1775;55;3195;20.93
1777;0;289;20.87
1780;129;1641;20.84
1780;35;3486;20.81
2053;234;325;20.79
2053;167;1515;20.78
2053;0;3353;20.77
2053;138;421;20.77
2054;163;1471;20.78
2054;174;3537;20.79
2054;103;632;20.83
2054;166;1739;20.89
2054;19;3865;20.95
2054;119;736;21.0
2054;107;1495;21.02
2054;98;3696;21.03
2054;155;605;21.04
2054;189;1387;21.04
2061;80;3712;21.01
2061;140;751;20.98
2061;210;1273;20.94
2062;160;3621;20.89
2062;79;631;20.82
2063;107;1157;20.74
2063;61;3575;20.64
2063;194;621;20.54
2063;26;1157;20.45
2063;0;3796;20.37
2063;0;802;20.3
2102;41;1040;20.27
2102;80;4095;20.29
2105;17;1034;20.34
2106;139;1039;20.42
2145;167;3715;20.51
2145;77;1103;20.6
2145;80;937;20.67
2145;83;4095;20.71
2190;0;1078;20.73
2193;90;1069;20.74
2193;129;4095;20.77
2195;150;912;20.82
2242;6;719;20.89
2242;118;3810;20.97
2242;18;1093;21.03
2242;11;811;21.09
2297;208;3939;21.15
2297;272;1354;21.18
2297;43;509;21.18
2297;242;3921;21.14
2297;93;1346;21.08
2353;71;667;20.99
2353;209;3607;20.88
2353;151;1381;20.75
2358;134;585;20.6
2358;163;3863;20.46
2358;32;1417;20.34
2413;9;665;20.26
2413;253;3905;20.23
2413;98;1534;20.26
2413;112;526;20.32
2413;338;3732;20.39
2474;48;1332;20.44
2474;15;495;20.46
2476;238;3925;20.47
2476;6;1604;20.44
2478;114;432;20.41
2526;228;3945;20.38
2526;229;1881;20.37
2528;0;390;20.4
2528;221;3506;20.46
2528;0;1739;20.53
2579;0;313;20.65
2579;290;3439;20.82
2579;325;1714;20.96
2581;0;529;21.05
2627;287;3757;21.1
2627;0;2001;21.1
2627;0;425;21.08
2627;339;3767;21.06
2627;67;1946;21.04
2685;97;346;21.01
2685;304;3441;20.95
2685;78;1808;20.85
2685;90;279;20.76
2685;475;3403;20.71
2741;211;2032;20.69
2741;6;0;20.69
2745;525;3168;20.7
2745;0;1994;20.73
2745;33;174;20.75
2795;353;3053;20.81
2795;5;2017;20.89
2795;45;192;20.97
2797;543;3152;21.07
2797;38;2096;21.17
2850;29;70;21.27
2850;243;3066;21.33
2850;80;2108;21.33
2850;153;59;21.27
2850;281;2967;21.2
2908;117;2320;21.15
2908;188;215;21.1
2910;257;3159;21.04
2910;50;2422;21.0
2910;144;80;20.98
2963;217;2948;20.97
2963;0;2401;20.96
2963;186;0;20.95
2963;262;2825;20.95
2963;1;2706;20.97
3022;87;150;21.02
3022;359;2797;21.09
3024;0;2613;21.14
3024;128;218;21.18
3024;243;2799;21.22
3080;16;2754;21.28
3080;86;0;21.33
3080;221;2741;21.37
3080;145;2909;21.38
3080;64;35;21.3
3080;54;2704;21.18
3139;0;2802;21.03
3139;98;166;20.91
3141;273;2559;20.83
3141;0;2746;20.76
3143;109;135;20.7
3347;339;2559;20.64
3349;31;2858;20.57
3351;70;238;20.5
3354;240;2309;20.46
3359;237;3039;20.43
3361;0;135;20.43
3363;305;2358;20.44
3368;0;3194;20.46
3371;125;279;20.5
3373;336;2235;20.56
3376;176;3091;20.63
3379;135;281;20.71
3379;336;2317;20.8
3379;0;3115;20.88
3379;135;123;20.95
3379;400;2150;21.0
3379;0;3298;21.02
3387;118;220;21.01
3389;355;2091;21.02
3391;0;3184;21.04
3393;86;304;21.06
3395;112;2001;21.06
3395;15;3366;21.08
3526;74;250;21.09
3527;211;1977;21.12
3527;0;3391;21.18
3532;166;445;21.22
3532;190;1872;21.24
3534;9;3393;21.23
3534;19;302;21.22
3536;245;1680;21.19
3536;0;3538;21.15
3538;59;323;21.11
3538;258;1699;21.05
3540;0;3296;20.98
3542;189;349;20.92
4018;249;1491;20.86
4019;46;3262;20.79
4019;176;292;20.71
4019;177;1431;20.62
4019;93;3677;20.53
4019;268;704;20.45
4019;219;1530;20.35
4019;80;3609;20.24
4019;139;532;20.13
4019;113;1344;20.02
4019;0;3805;19.93
4019;80;594;19.88
4019;129;1165;19.88
4019;144;3475;19.9
4019;129;581;19.95
4019;176;1168;20.01
4019;64;3623;20.08
4026;258;657;20.16
4026;237;1214;20.22
4026;158;3517;20.26
4026;80;694;20.29
4026;132;1070;20.3
4026;145;3731;20.29
4026;184;749;20.29
4026;131;944;20.29
4026;194;3856;20.28
4026;144;1143;20.27
4026;105;987;20.27
4026;159;3985;20.26
4026;127;1150;20.27
4033;97;911;20.27
4033;240;3839;20.29
4034;47;1047;20.31
4034;11;909;20.34
4034;289;3959;20.38
4034;156;995;20.4
4036;179;851;20.41
4036;337;4095;20.42
4036;0;1104;20.44
4036;290;844;20.47
4038;449;4030;20.48
4038;0;1198;20.45
4038;23;680;20.42
4038;430;4013;20.38
4093;119;1347;20.35
4093;187;691;20.32
4093;128;3938;20.31
4093;16;1230;20.33
4095;54;624;20.36
4167;0;3890;20.39
4172;110;1389;20.43
4172;0;577;20.5
4173;189;4095;20.58
4173;55;1359;20.64
4173;0;545;20.69
4173;82;3897;20.73
4173;0;1443;20.76
4259;50;499;20.8
4259;175;4048;20.81
4259;13;1700;20.8
4259;182;523;20.8
4263;372;3847;20.79
4263;0;1494;20.81
4263;0;480;20.83
4263;144;3780;20.86
4355;0;1683;20.87
4355;14;308;20.86
4355;336;3425;20.87
4355;64;1739;20.89
4355;0;223;20.94
4355;235;3730;20.97
4355;25;1893;21.01
4355;0;238;21.06
4441;333;3712;21.1
4441;0;1935;21.13
4441;0;294;21.14
4441;400;3610;21.12
4441;6;2107;21.06
4447;0;239;20.95
4449;237;3396;20.82
4449;41;1905;20.62
4530;12;193;20.41
4531;339;3154;20.18
4531;16;2130;19.93
4531;13;183;19.63
4531;310;3518;19.3
4533;0;2131;18.97
4533;0;48;18.6
4533;235;3529;18.22
4587;0;2290;17.82
4589;38;270;17.4
4589;320;3204;16.99
4589;0;2256;16.68
4589;16;163;16.49
4670;213;3221;16.48
4670;3;2240;16.58
4670;98;111;16.58
4670;192;2988;16.6
4670;0;2391;16.65
4670;48;0;16.73
4670;167;2880;16.86
4757;167;2233;17.02
4757;80;0;17.14
4757;144;2608;17.22
4757;0;2314;17.25
4757;27;0;17.26
4757;49;2743;17.24
4757;240;2457;17.22
4757;0;0;17.24
4767;64;2875;17.29
4859;0;2559;17.32
4859;113;23;17.35
4861;0;2806;17.39
4861;16;2748;17.42
4863;0;197;17.42
4865;240;2768;17.36
4865;320;2743;17.31
4867;592;0;17.25
4869;478;2682;17.13
4977;57;2848;17.0
4979;89;153;16.91
4979;475;2503;16.83
4979;133;2864;16.76
4981;87;176;16.68
4981;84;2465;16.63
4981;0;2964;16.62
4983;26;52;16.63
4983;112;2433;16.65
4983;15;2939;16.69
5068;0;0;16.77
5068;103;2455;16.84
5068;171;3153;16.92
5068;119;246;17.02
5068;0;2478;17.2
5068;97;3347;17.41
5074;55;496;17.63
5074;62;2477;17.85
5160;29;3519;18.06
5160;0;215;18.24
5160;208;2334;18.35
5160;0;3436;18.35
5160;374;226;18.29
5160;239;2166;18.19
5166;229;3771;18.04
5166;308;283;17.86
5168;119;2226;17.63
5250;0;3696;17.41
5250;176;126;17.2
5250;425;2195;17.04
5250;0;3792;16.95
5250;4;263;17.0
5250;333;2051;17.2
5250;702;3707;17.54
5257;288;375;17.99
5342;202;2102;18.49
5344;0;3647;19.01
5344;207;272;19.48
5346;449;1809;19.82
5346;257;3474;20.06
5348;172;269;20.2
5348;302;1834;20.22
5350;134;3929;20.2
5456;0;225;20.16
5456;272;1391;20.1
5458;94;3645;20.07
5458;3;349;20.06
5458;841;1413;20.12
5458;222;3390;20.21
5462;31;237;20.3
5462;16;1139;20.39
5462;0;3523;20.45
5462;453;415;20.52
5544;115;1157;20.61
5544;311;3281;20.71
5544;320;566;20.82
5550;555;1072;20.93
5551;62;3245;21.07
5551;284;537;21.22
5551;821;854;21.38
5551;212;3217;21.55
5644;365;496;21.76
5646;111;791;21.96
5646;294;3383;22.18
5646;0;634;22.39
5648;109;837;22.6
5648;84;3565;22.74
5650;96;800;22.85
5650;235;772;22.94
5650;205;3705;23.02
5740;221;859;23.1
5740;264;848;23.18
5740;171;3939;23.28
5740;230;982;23.42
5740;0;756;23.59
5740;53;4095;23.75
5740;113;1077;23.91
5740;0;1042;24.06
5749;201;4095;24.18
5842;208;1254;24.24
5842;26;918;24.26
5842;365;4095;24.25
5842;291;1280;24.25
5842;96;783;24.28
5842;570;4095;24.38
5842;307;1394;24.55
5849;12;662;24.75
5849;428;4095;24.96
5934;178;1471;25.17
5934;201;743;25.37
5936;286;4095;25.51
5937;176;1321;25.59
5937;592;595;25.62
5937;395;4095;25.58
5939;328;1563;25.48
5939;272;447;25.36
6025;337;4095;25.24
6025;204;1600;25.14
6025;0;317;25.04
6025;1037;4095;24.91
6025;119;1535;24.76
6025;0;615;24.63
6025;336;4095;24.53
6032;209;1837;24.43
6125;0;470;24.32
6125;324;4095;24.12
6125;235;1709;23.79
6125;0;319;23.37
6125;383;4025;22.81
6125;212;1570;22.12
6125;0;281;21.3
6125;379;3648;20.39
6132;240;1533;19.47
6224;9;160;18.57
6225;430;3459;17.75
6225;167;1807;17.05
6225;0;83;16.53
6225;447;3120;16.18
6225;6;1616;16.05
6225;115;144;16.04
6230;346;3263;16.1
6230;0;1865;16.14
6313;90;22;16.11
6313;464;2986;16.04
6313;0;1805;15.86
6313;21;0;15.74
6313;245;3063;15.53
6313;0;2023;15.29
6313;16;0;14.99
6313;385;3091;14.77
6415;0;2095;14.66
6415;78;0;14.67
6415;556;3168;14.72
6415;0;2290;14.8
6415;0;0;14.96
6415;296;3223;15.16
6415;0;2431;15.42
6415;0;119;15.67
6421;168;3424;15.91
6505;0;2315;16.12
6507;0;0;16.32
6509;235;3248;16.49
6509;18;2421;16.63
6511;0;0;16.75
6513;208;3278;16.89
6513;0;2525;17.05
6516;54;0;17.25
6518;206;3137;17.46
6592;0;2918;17.73
6592;59;209;17.99
6592;76;2973;18.27
6592;0;2614;18.55
6592;75;0;18.88
6592;374;2932;19.26
6592;0;2736;19.64
6651;83;160;19.93
6651;332;2899;20.14
6653;176;2737;20.17
6653;0;0;20.06
6653;285;2622;19.86
6743;0;2855;19.58
6743;169;0;19.21
6743;95;2751;18.75
6743;0;3047;18.3
6743;54;114;18.0
6743;41;2606;17.91
6743;107;3008;18.04
6743;0;95;18.39
6818;112;2715;18.84
6818;0;3260;19.4
6818;0;191;19.9
6818;278;2559;20.17
6818;0;3439;20.13
6818;226;147;19.88
6818;269;2559;19.56
6907;34;3568;19.32
6907;0;174;19.23
6907;299;2639;19.25
6907;143;3675;19.36
6907;322;304;19.61
6907;294;2525;20.01
6907;45;3617;20.66
6907;249;260;21.42
6990;354;2181;22.04
6990;0;3308;22.38
6990;176;0;22.4
6990;338;1973;22.22
6990;0;3376;21.89
6996;176;176;21.6
6996;350;1904;21.42
6996;0;3203;21.42
7081;128;170;21.55
7081;427;1535;21.78
7081;0;3047;22.02
7081;347;119;22.26
7081;478;1526;22.48
7081;0;3161;22.68
7081;438;258;22.81
7081;459;1493;22.86
7179;0;3383;22.87
7179;267;311;22.88
7179;336;1503;22.9
7179;0;3549;22.94
7179;176;466;23.05
7179;435;1379;23.26
7179;0;3427;23.5
7179;244;585;23.72
7179;309;1167;23.85
7277;80;3341;23.92
7277;309;602;23.93
7277;261;1103;23.97
7277;349;3488;24.03
7277;262;785;24.12
7277;412;1088;24.24
7277;43;3859;24.36
7277;206;849;24.49
7375;309;1056;24.6
7375;11;4011;24.72
7375;208;797;24.86
7375;256;1019;25.05
7375;282;3889;25.27
7375;185;801;25.45
7375;168;1104;25.61
7375;62;4074;25.75
7381;55;878;25.84
7473;64;1200;25.9
7473;192;4095;25.95
7473;96;850;25.97
7473;268;1205;26.02
7473;39;4095;26.09
7473;0;956;26.2
7473;288;901;26.36
7481;51;4095;26.51
7481;71;976;26.66
7575;162;925;26.82
7575;439;4095;26.99
7575;15;1034;27.19
7575;16;927;27.38
7575;141;4095;27.54
7575;229;1036;27.67
7579;240;647;27.75
7579;183;4095;27.77
7579;245;971;27.69
7664;98;538;27.52
7664;359;4095;27.33
7664;159;1143;27.14
7664;28;409;26.98
7664;202;4095;26.83
7664;237;1010;26.68
7669;165;322;26.52
7669;288;3755;26.39
7763;209;989;26.3
7763;109;95;26.18
7763;476;3875;26.02
7763;134;1243;25.77
7763;80;311;25.46
7763;322;3773;25.06
7763;231;1395;24.57
7763;0;131;23.94
7771;450;4011;23.21
7855;295;1392;22.42
7855;48;325;21.61
7855;341;3843;20.82
7855;240;1500;20.1
7855;19;196;19.52
7855;301;3616;19.08
7855;143;1594;18.72
7862;0;134;18.53
7945;295;3377;18.44
7947;125;1215;18.38
7947;0;0;18.37
7949;320;3120;18.43
7949;46;1535;18.4
7949;112;0;18.3
7951;363;3118;18.16
7951;59;1523;18.01
8045;0;0;17.82
8045;298;3033;17.62
8045;0;1651;17.39
8047;29;106;17.14
8047;435;3197;16.9
8047;0;1759;16.75
8049;0;0;16.72
8049;338;3136;16.74
8049;38;1847;16.86
8110;0;0;17.03
8110;248;3182;17.28
8110;0;1859;17.62
8110;0;27;17.96
8110;256;3248;18.38
8112;0;1977;18.78
8158;0;181;19.06
8158;304;3450;19.26
8158;0;2407;19.39
8158;0;101;19.49
8239;230;3458;19.55
8239;0;2452;19.59
8239;1;194;19.67
8239;112;3511;19.78
8243;75;2544;19.95
8243;130;112;20.14
8245;276;3131;20.37
8245;0;2678;20.65
8311;61;320;20.96
8311;323;3344;21.27
8311;0;2764;21.53
8311;48;246;21.68
8311;304;3278;21.69
8311;92;3071;21.58
8376;6;305;21.35
8378;310;3291;21.07
8378;45;2875;20.77
8378;172;53;20.49
8380;276;3091;20.29
8380;0;3136;20.2
8466;181;305;20.22
8466;0;3023;20.37
8466;55;3085;20.65
8466;21;146;20.96
8466;175;2957;21.11
8466;0;3071;21.05
8466;151;343;20.8
8466;238;2907;20.5
8564;0;3262;20.19
8564;165;160;20.02
8564;96;2875;19.99
8566;62;3314;20.08
8566;103;210;20.35
8568;321;2646;20.79
8568;190;3047;21.46
8568;158;37;22.08
8568;507;2434;22.46
8660;0;3374;22.59
8660;150;37;22.49
8660;381;2454;22.29
8660;45;2983;22.04
8660;181;124;21.86
8660;551;2271;21.8
8665;53;3267;21.87
8666;225;251;22.07
8667;432;1980;22.3
8757;0;3031;22.53
8759;232;150;22.71
8759;398;1781;22.85
8759;0;3363;22.97
8761;265;199;23.04
8761;410;1827;23.05
8761;0;3231;23.04
8763;245;307;23.03
8853;381;1686;23.02
8853;0;3208;23.03
8855;212;384;23.08
8855;368;1730;23.19
8857;0;3431;23.32
8857;292;323;23.5
8859;528;1535;23.71
8859;0;3633;23.83
8859;309;494;23.94
8947;418;1535;24.05
8947;0;3521;24.15
8947;256;501;24.25
8947;327;1711;24.34
8947;0;3835;24.44
8947;0;487;24.54
8947;310;1477;24.62
8947;0;3782;24.68
9037;214;467;24.74
9037;305;1410;24.82
9037;27;4095;24.91
9037;144;847;25.04
9037;296;1686;25.21
9037;59;4095;25.4
9045;275;778;25.61
9045;275;1488;25.82
9045;38;4095;26.01
9131;231;619;26.18
9131;277;1317;26.34
9131;118;3979;26.48
9131;240;555;26.6
9131;432;1104;26.69
9131;20;4091;26.73
9131;226;720;26.75
9131;241;1072;26.74
9231;94;4095;26.76
9231;94;828;26.8
9233;120;1008;26.9
9235;279;4095;27.05
9235;272;858;27.21
9237;235;1010;27.36
9237;229;4095;27.47
9239;240;1063;27.56
9239;192;928;27.63
9338;192;4095;27.69
9338;73;1123;27.72
9338;262;720;27.69
9342;224;4095;27.61
9342;291;1203;27.5
9342;96;784;27.38
9342;272;4095;27.26
9342;205;1249;27.14
9342;192;687;27.01
9342;300;4036;26.89
9458;366;1006;26.75
9458;115;426;26.56
9458;481;3990;26.33
9458;363;1095;26.04
9458;126;406;25.7
9458;265;4085;25.33
9458;109;1146;24.92
9465;112;240;24.44
9466;174;3665;23.92
9466;0;1231;23.38
9469;15;192;22.82
9588;326;3583;22.39
9588;51;1232;22.02
9588;78;209;21.68
9588;416;3953;21.39
9588;181;1535;21.16
9588;0;334;20.93
9588;258;3751;20.66
9588;175;1559;20.38
9588;49;275;20.08
9588;320;3438;19.75
9596;68;1626;19.44
9681;0;192;19.15
9681;252;3626;18.93
9681;46;1648;18.74
9681;13;53;18.57
9681;308;3319;18.39
9681;0;1557;18.24
9681;0;96;18.15
9681;304;3267;18.08
9780;0;1837;18.02
9780;0;128;17.87
9780;165;3033;17.81
9780;0;1707;17.75
9780;2;230;17.7
9780;263;3179;17.45
9780;0;1993;17.37
9780;0;41;17.67
9780;270;2926;17.87
9861;0;1876;17.84
9863;0;0;17.76
9863;371;3088;17.66
9863;0;2019;17.52
9865;0;0;17.37
9865;277;2979;17.19
9865;0;2154;17.08
9953;83;0;16.99
9955;183;3162;16.92
9955;0;2460;16.88
9957;15;34;16.87
9957;208;3109;16.89
9959;0;2342;16.95
9960;12;0;17.05
9960;176;3152;17.2
9960;0;2527;17.4
10042;0;106;17.62
10042;140;3344;17.84
10044;0;2718;18.12
10044;4;0;18.44
10044;163;3118;18.71
10044;0;2729;18.96
10047;0;16;19.19
10141;187;3239;19.41
10141;0;2921;19.64
10141;90;149;19.78
10144;177;3051;19.84
10144;0;2800;19.85
10144;0;109;19.85
10146;122;3061;19.82
10146;0;3051;19.77
10146;112;78;19.8
10238;128;2832;19.82
10238;30;2743;19.87
10238;0;0;19.96
10238;304;2688;20.11
10238;0;2960;20.29
10238;79;19;20.44
10238;177;2703;20.54
10243;0;2751;20.56
10243;25;0;20.46
10327;117;2496;20.24
10327;0;3040;19.98
10329;169;165;19.77
10329;0;2522;19.65
10331;137;3175;19.68
10331;268;12;19.8
10331;186;2611;20.02
10333;13;3293;20.34
10422;87;123;20.68
10422;243;2510;20.98
10422;0;3504;21.21
10422;195;34;21.41
10422;377;2320;21.44
10422;9;3441;21.41
10422;185;0;21.28
10422;147;2320;21.11
10431;81;3367;20.91
10523;177;158;20.75
10525;370;2313;20.59
10525;0;3524;20.47
10525;79;217;20.37
10528;560;2011;20.32
10529;0;3309;20.38
10530;271;330;20.56
10530;329;1776;20.81
10530;0;3719;21.06
10623;211;245;21.3
10623;358;1707;21.48
10623;0;3071;21.59
10623;214;232;21.63
10623;336;1520;21.6
10623;0;3568;21.55
10623;179;426;21.48
10629;246;1318;21.41
10629;0;3391;21.33
10713;285;432;21.26
10713;279;1461;21.22
10713;0;3581;21.23
10713;368;491;21.33
10713;75;1307;21.49
10713;69;3472;21.7
10713;329;543;21.87
10720;373;1173;22.0
10808;0;3631;22.13
10810;185;564;22.27
10810;262;1152;22.4
10810;155;3760;22.52
10812;92;704;22.59
10812;241;1099;22.63
10812;146;3937;22.67
10814;204;849;22.74
10890;0;1273;22.85
10890;176;4095;23.0
10890;400;1042;23.15
10890;208;1421;23.31
10890;74;4095;23.52
10890;205;1023;23.78
10890;115;1309;24.06
10890;128;4095;24.29
10991;196;895;24.47
10991;138;1149;24.57
10991;220;4095;24.62
10993;125;1001;24.62
10993;220;976;24.56
10995;151;4095;24.48
10996;222;922;24.39
10996;90;764;24.32
10996;208;4095;24.26
11088;147;880;24.23
11090;43;544;24.21
11090;240;4095;24.19
11090;177;1047;24.17
11092;26;583;24.13
11092;202;4095;24.08
11094;123;1195;24.02
11094;84;511;23.94
11094;274;4095;23.85
11195;12;1200;23.75
11195;11;623;23.68
11195;238;4095;23.64
11195;91;1414;23.62
11195;0;691;23.62
11195;240;4095;23.66
11195;79;1429;23.71
11195;20;405;23.78
11195;223;4095;23.87
11296;26;1421;23.94
11296;0;453;23.99
11296;229;4095;24.01
11296;46;1310;23.99
11296;0;256;23.94
11296;249;4095;23.87
11296;97;1602;23.8
11296;28;258;23.71
11296;262;4011;23.6
11381;0;1555;23.45
11381;48;187;23.31
11381;282;4013;23.17
11383;55;1584;23.04
11383;0;138;22.93
11383;293;3763;22.86
11385;48;1630;22.85
11385;0;165;22.9
11473;263;3811;22.98
11473;16;1863;23.08
11475;0;43;23.18
11475;250;3878;23.28
11475;64;1887;23.38
11477;0;44;23.47
11477;251;3775;23.56
11477;27;1957;23.63
11578;0;0;23.69
11578;309;3419;23.69
11580;7;1831;23.67
11580;0;0;23.64
11580;362;3413;23.61
11582;5;2053;23.57
11582;0;0;23.51
11582;379;3568;23.45
11584;0;2183;23.39
11673;0;68;23.35
11673;300;3405;23.33
11673;50;2223;23.31
11673;0;0;23.3
11673;359;3372;23.32
11673;12;2496;23.33
11673;0;0;23.36
11673;368;3379;23.39
11673;33;2281;23.42
11774;0;0;23.45
11774;365;3166;23.47
11776;64;2371;23.48
11776;0;0;23.48
11776;371;3071;23.45
11778;63;2386;23.41
11778;49;0;23.37
11778;345;3283;23.31
11780;38;2503;23.24
11865;67;0;23.18
11865;414;3023;23.1
11867;9;2640;23.02
11867;76;0;22.95
11867;350;2953;22.91
11869;11;2800;22.9
11869;112;0;22.9
11871;395;2925;22.89
11963;3;2699;22.86
11963;160;0;22.81
11963;389;2806;22.75
11965;0;2899;22.68
11965;144;0;22.62
11965;389;2729;22.58
11967;0;2885;22.55
11967;150;7;22.51
11967;375;2725;22.46
12059;14;2847;22.41
12059;176;0;22.38
12059;324;2522;22.33
12059;3;2940;22.28
12059;159;0;22.22
12059;369;2318;22.17
12059;0;2917;22.12
12059;165;0;22.08
12059;335;2301;22.04
12148;0;3086;22.01
12148;142;0;22.0
12148;374;2252;22.0
12148;0;3217;22.01
12154;140;0;22.01
12154;343;2199;22.01
12156;0;3210;22.02
12156;133;48;22.04
12255;320;2033;22.08
12255;0;3273;22.11
12255;187;3;22.15
12255;285;1919;22.18
12255;0;3159;22.2
12255;149;47;22.2
12255;327;1898;22.19
12255;0;3269;22.17
12263;112;95;22.14
12357;341;1843;22.1
12357;0;3312;22.06
12359;91;151;22.03
12359;304;1729;22.0
12359;0;3726;21.96
12361;43;83;21.92
12362;240;1690;21.9
12362;0;4010;21.88
12362;107;257;21.9
12451;293;1585;21.91
12451;0;4048;21.9
12453;175;477;21.87
12453;232;1535;21.83
12453;0;4048;21.8
12453;165;409;21.77
12453;191;1426;21.76
12458;4;4095;21.75
12458;98;503;21.73
12545;215;1407;21.73
12547;16;4095;21.73
12548;189;437;21.73
12548;208;1409;21.71
12550;59;4095;21.71
12550;143;548;21.72
12550;154;1259;21.73
12550;107;4095;21.75
12627;170;493;21.76
12627;176;982;21.77
12627;33;4095;21.78
12629;114;805;21.79
12629;187;1077;21.81
12629;80;4095;21.83
12629;122;767;21.87
12684;141;1107;21.93
12684;106;4095;22.0
12684;119;905;22.07
12686;107;784;22.1
12686;157;3806;22.1
12744;106;843;22.07
12744;112;669;22.03
12744;138;4070;21.97
12746;80;695;21.91
12746;76;659;21.87
12746;166;4095;21.86
12812;80;963;21.85
12817;89;803;21.83
12817;173;4095;21.8
12817;102;1287;21.76
12819;42;733;21.71
12819;174;4095;21.64
12906;82;1318;21.57
12906;38;627;21.5
12908;186;4095;21.43
12908;128;1117;21.33
12910;27;442;21.19
12910;208;4095;21.05
12910;99;1212;20.92
12912;72;278;20.8
12912;235;4095;20.69
12998;48;1323;20.65
12998;4;560;20.72
12998;271;4095;20.9
12998;58;1531;21.14
12998;11;286;21.35
13005;252;4073;21.51
13005;46;1414;21.62
13005;26;320;21.69
13096;279;4095;21.72
13096;78;1823;21.72
13096;0;453;21.73
13098;272;4060;21.79
13098;93;1827;21.89
13098;0;357;22.04
13098;259;4011;22.21
13100;66;1941;22.36
13102;0;109;22.45
13196;237;3941;22.44
13196;63;1809;22.38
13200;0;142;22.28
13200;268;3934;22.15
13201;0;1984;22.02
13201;35;62;21.89
13201;107;3920;21.78
13201;0;1994;21.71
13201;0;20;21.71
13293;368;3442;21.77
13293;52;2155;21.86
13293;0;0;21.94
13295;278;3755;22.02
13295;0;2311;22.09
13295;0;148;22.2
13297;443;3444;22.34
13298;0;2179;22.49
13397;0;0;22.63
13397;268;3380;22.72
13400;3;2298;22.73
13400;147;0;22.72
13400;0;3292;22.69
13400;11;2295;22.64
