timestamp;ID;Angle;EMG;ECG
0.241;ESQ;324.85;650;0
0.241;DIR;31.42;0;1874
0.241;ESQ;324.85;2826;0
0.241;ESQ;324.86;0;0
0.241;ESQ;324.86;2100;0
0.241;DIR;31.42;0;1786
0.241;DIR;31.42;0;2314
0.241;DIR;31.42;0;1491
0.241;ESQ;324.86;159;0
0.241;DIR;31.42;0;2087
0.241;ESQ;324.86;98;0
0.241;DIR;31.41;0;2096
0.241;ESQ;324.87;3871;0
0.241;ESQ;324.86;0;0
0.241;DIR;31.42;0;1575
0.241;DIR;31.43;0;2303
0.241;ESQ;324.86;931;0
0.241;ESQ;324.87;1899;0
0.241;DIR;31.43;0;1710
0.241;DIR;31.42;0;1823
0.241;ESQ;324.87;0;0
0.241;DIR;31.42;0;2155
0.241;ESQ;324.87;2931;0
0.241;ESQ;324.86;0;0
0.241;DIR;31.42;0;1327
0.241;DIR;31.43;0;2062
0.241;ESQ;324.85;182;0
0.241;DIR;31.42;0;1845
0.241;ESQ;324.86;3534;0
0.241;DIR;31.42;0;1459
0.241;DIR;31.42;0;2174
0.241;ESQ;324.85;0;0
0.241;ESQ;324.85;1302;0
0.241;DIR;31.43;0;1443
0.241;ESQ;324.85;1328;0
0.241;DIR;31.42;0;1790
0.241;ESQ;324.85;0;0
0.241;ESQ;324.85;3435;0
0.241;DIR;31.42;0;2009
0.241;DIR;31.41;0;1269
0.241;ESQ;324.85;0;0
0.241;ESQ;324.84;560;0
0.241;DIR;31.41;0;1926
0.241;DIR;31.42;0;1595
0.241;ESQ;324.84;3052;0
0.241;ESQ;324.84;0;0
0.241;DIR;31.42;0;1470
0.241;ESQ;324.83;1847;0
0.241;DIR;31.42;0;2070
0.241;ESQ;324.83;578;0
0.241;DIR;31.42;0;1264
0.241;ESQ;324.83;31;0
0.241;DIR;31.43;0;1809
0.241;ESQ;324.82;3583;0
0.241;DIR;31.44;0;1818
0.241;DIR;31.45;0;1223
0.241;ESQ;324.82;0;0
0.241;ESQ;324.82;797;0
0.241;DIR;31.45;0;2031
0.241;ESQ;324.81;2502;0
0.241;DIR;31.45;0;1501
0.241;ESQ;324.81;0;0
0.241;DIR;31.44;0;1535
0.241;ESQ;324.82;2491;0
0.241;DIR;31.44;0;2031
0.241;ESQ;324.82;0;0
0.241;DIR;31.43;0;1236
0.241;ESQ;324.82;74;0
0.241;DIR;31.42;0;1882
0.241;ESQ;324.82;3728;0
0.241;DIR;31.42;0;1840
0.241;ESQ;324.82;0;0
0.241;DIR;31.42;0;1299
0.241;ESQ;324.83;1072;0
0.241;DIR;31.42;0;2001
0.241;ESQ;324.83;1714;0
0.241;DIR;31.43;0;1328
0.507;ESQ;324.83;0;0
0.507;DIR;31.43;0;1571
0.507;ESQ;324.83;3111;0
0.507;DIR;31.43;0;1956
0.507;ESQ;324.83;0;0
0.507;DIR;31.43;0;1185
0.507;ESQ;324.84;320;0
0.507;DIR;31.44;0;1909
0.507;ESQ;324.84;3439;0
0.507;DIR;31.44;0;1675
0.507;ESQ;324.84;0;0
0.507;DIR;31.44;0;1394
0.507;ESQ;324.84;1419;0
0.507;DIR;31.45;0;2067
0.507;ESQ;324.85;1231;0
0.507;DIR;31.46;0;1232
0.507;ESQ;324.84;0;0
0.507;DIR;31.45;0;1682
0.507;ESQ;324.83;3451;0
0.507;DIR;31.44;0;1886
0.507;ESQ;324.82;0;0
0.507;DIR;31.44;0;1235
0.507;ESQ;324.82;590;0
0.507;DIR;31.45;0;1944
0.507;ESQ;324.83;3009;0
0.507;ESQ;324.83;0;0
0.507;DIR;31.44;0;1489
0.507;DIR;31.43;0;1477
0.507;ESQ;324.83;2018;0
0.507;DIR;31.42;0;1966
0.507;ESQ;324.83;419;0
0.507;DIR;31.42;0;1171
0.507;DIR;31.42;0;1797
0.507;ESQ;324.83;80;0
0.507;ESQ;324.84;3719;0
0.507;DIR;31.42;0;1750
0.507;DIR;31.43;0;1234
0.507;ESQ;324.84;0;0
0.507;DIR;31.43;0;1986
0.507;ESQ;324.84;843;0
0.507;DIR;31.44;0;1424
0.507;ESQ;324.83;2199;0
0.507;DIR;31.43;0;1564
0.507;ESQ;324.82;0;0
0.507;DIR;31.44;0;1999
0.507;ESQ;324.82;2703;0
0.507;ESQ;324.82;0;0
0.507;DIR;31.44;0;1212
0.507;DIR;31.45;0;1902
0.507;ESQ;324.83;64;0
0.507;ESQ;324.83;3696;0
0.507;DIR;31.45;0;1725
0.507;ESQ;324.82;0;0
0.507;DIR;31.46;0;1357
0.507;DIR;31.46;0;2075
0.507;ESQ;324.82;1139;0
0.507;DIR;31.47;0;1341
0.507;DIR;31.47;0;1727
0.507;ESQ;324.82;1535;0
0.507;ESQ;324.82;0;0
0.507;DIR;31.47;0;1904
0.507;ESQ;324.83;3194;0
0.507;DIR;31.47;0;1205
0.507;ESQ;324.83;0;0
0.507;DIR;31.47;0;2000
0.507;ESQ;324.82;410;0
0.507;DIR;31.46;0;1584
0.507;ESQ;324.82;3159;0
0.507;DIR;31.46;0;1445
0.507;ESQ;324.82;0;0
0.507;DIR;31.45;0;2055
0.507;ESQ;324.82;1629;0
0.507;DIR;31.45;0;1296
0.507;ESQ;324.81;1008;0
0.507;DIR;31.44;0;1812
0.507;ESQ;324.8;91;0
0.507;DIR;31.44;0;1822
0.507;ESQ;324.81;3490;0
0.507;ESQ;324.8;0;0
0.507;DIR;31.44;0;1279
0.507;DIR;31.43;0;2014
0.507;ESQ;324.8;642;0
0.507;DIR;31.44;0;1433
0.528;ESQ;324.8;2701;0
0.528;ESQ;324.81;0;0
0.528;DIR;31.44;0;1535
0.528;DIR;31.44;0;2015
0.528;ESQ;324.8;2189;0
0.528;DIR;31.44;0;1232
0.778;ESQ;324.81;0;0
0.778;ESQ;324.81;81;0
0.778;DIR;31.44;0;1885
0.778;ESQ;324.81;3738;0
0.778;DIR;31.44;0;1724
0.778;DIR;31.44;0;1246
0.778;ESQ;324.82;0;0
0.778;DIR;31.44;0;1994
0.778;ESQ;324.81;1014;0
0.778;DIR;31.44;0;1345
0.778;ESQ;324.81;1793;0
0.778;ESQ;324.81;0;0
0.778;DIR;31.45;0;1641
0.778;DIR;31.45;0;1954
0.778;ESQ;324.82;2960;0
0.778;DIR;31.45;0;1223
0.778;ESQ;324.82;0;0
0.778;DIR;31.45;0;1968
0.778;ESQ;324.83;223;0
0.778;ESQ;324.82;3438;0
0.778;DIR;31.44;0;1635
0.778;DIR;31.44;0;1438
0.778;ESQ;324.82;0;0
0.778;DIR;31.45;0;2094
0.778;ESQ;324.81;1426;0
0.778;DIR;31.45;0;1264
0.778;ESQ;324.82;1269;0
0.778;DIR;31.45;0;1760
0.778;ESQ;324.82;0;0
0.778;DIR;31.45;0;1898
0.778;ESQ;324.83;3435;0
0.778;ESQ;324.83;0;0
0.778;DIR;31.44;0;1286
0.778;ESQ;324.83;528;0
0.778;DIR;31.43;0;2021
0.778;DIR;31.43;0;1520
0.778;ESQ;324.83;3013;0
0.778;DIR;31.43;0;1535
0.778;ESQ;324.84;0;0
0.778;DIR;31.42;0;2093
0.778;ESQ;324.83;1880;0
0.778;DIR;31.43;0;1281
0.778;ESQ;324.84;555;0
0.778;ESQ;324.85;74;0
0.778;DIR;31.42;0;1887
0.778;ESQ;324.84;3583;0
0.778;DIR;31.41;0;1829
0.778;ESQ;324.84;0;0
0.778;DIR;31.42;0;1359
0.778;ESQ;324.82;802;0
0.778;DIR;31.42;0;2128
0.778;ESQ;324.81;2406;0
0.778;DIR;31.42;0;1473
0.778;ESQ;324.82;0;0
0.778;DIR;31.42;0;1648
0.778;ESQ;324.81;2459;0
0.778;DIR;31.43;0;2046
0.779;ESQ;324.81;0;0
0.779;DIR;31.42;0;1246
0.779;ESQ;324.81;87;0
0.779;DIR;31.43;0;1968
0.779;ESQ;324.81;3717;0
0.779;DIR;31.42;0;1721
0.779;ESQ;324.81;0;0
0.779;DIR;31.42;0;1424
0.779;DIR;31.41;0;2120
0.779;ESQ;324.81;1050;0
0.779;ESQ;324.81;1674;0
0.779;DIR;31.41;0;1405
0.779;ESQ;324.81;0;0
0.779;DIR;31.41;0;1803
0.779;ESQ;324.81;3211;0
0.779;DIR;31.42;0;1970
0.779;ESQ;324.82;0;0
0.779;DIR;31.42;0;1261
0.779;DIR;31.42;0;2054
0.779;ESQ;324.81;362;0
0.779;ESQ;324.8;3406;0
0.779;DIR;31.42;0;1667
0.779;ESQ;324.81;0;0
0.779;DIR;31.42;0;1532
1.011;DIR;31.43;0;2074
1.011;ESQ;324.81;1535;0
1.011;ESQ;324.8;1115;0
1.011;DIR;31.43;0;1296
1.011;ESQ;324.8;0;0
1.011;ESQ;324.81;3469;0
1.011;DIR;31.43;0;1876
1.011;ESQ;324.8;0;0
1.011;DIR;31.43;0;1907
1.011;DIR;31.43;0;1372
1.012;ESQ;324.81;587;0
1.012;DIR;31.43;0;2128
1.012;ESQ;324.8;2937;0
1.012;DIR;31.43;0;1535
1.012;ESQ;324.81;0;0
1.012;DIR;31.43;0;1638
1.012;ESQ;324.81;1997;0
1.012;DIR;31.43;0;2119
1.012;ESQ;324.82;391;0
1.012;DIR;31.43;0;1319
1.012;ESQ;324.82;141;0
1.012;DIR;31.43;0;1987
1.012;ESQ;324.82;3653;0
1.012;DIR;31.43;0;1825
1.012;ESQ;324.82;0;0
1.012;DIR;31.43;0;1451
1.012;ESQ;324.82;881;0
1.012;DIR;31.42;0;2240
1.012;ESQ;324.83;2277;0
1.012;DIR;31.43;0;1477
1.012;DIR;31.43;0;1762
1.012;ESQ;324.82;0;0
1.012;ESQ;324.83;2630;0
1.012;DIR;31.43;0;2047
1.012;ESQ;324.82;0;0
1.012;DIR;31.43;0;1333
1.012;ESQ;324.82;95;0
1.012;DIR;31.43;0;2112
1.012;DIR;31.43;0;1754
1.012;DIR;31.43;0;1573
1.012;ESQ;324.81;3647;0
1.012;ESQ;324.81;0;0
1.012;ESQ;324.81;1087;0
1.012;DIR;31.43;0;2218
1.012;ESQ;324.81;1632;0
1.012;DIR;31.43;0;1442
1.012;ESQ;324.81;0;0
1.012;DIR;31.43;0;1915
1.012;ESQ;324.8;3065;0
1.012;DIR;31.43;0;2054
1.012;ESQ;324.81;0;0
1.012;DIR;31.42;0;1404
1.012;ESQ;324.81;369;0
1.012;DIR;31.4;0;2160
1.012;ESQ;324.81;3407;0
1.012;DIR;31.4;0;1661
1.012;ESQ;324.8;0;0
1.012;DIR;31.4;0;1680
1.012;DIR;31.4;0;2192
1.012;ESQ;324.81;1497;0
1.012;ESQ;324.81;1143;0
1.012;DIR;31.39;0;1351
1.012;DIR;31.39;0;2002
1.012;ESQ;324.8;0;0
1.012;ESQ;324.81;3530;0
1.012;DIR;31.39;0;1967
1.012;ESQ;324.81;0;0
1.012;DIR;31.39;0;1485
1.012;DIR;31.38;0;2254
1.012;ESQ;324.81;605;0
1.012;DIR;31.39;0;1619
1.012;ESQ;324.81;2855;0
1.012;ESQ;324.81;0;0
1.012;DIR;31.38;0;1835
1.053;ESQ;324.81;2121;0
1.053;DIR;31.38;0;2212
1.053;ESQ;324.82;195;0
1.053;DIR;31.38;0;1444
1.053;DIR;31.39;0;2154
1.053;DIR;31.39;0;1915
1.053;ESQ;324.81;87;0
1.053;ESQ;324.8;3819;0
1.053;ESQ;324.81;0;0
1.053;DIR;31.39;0;1578
1.053;ESQ;324.82;855;0
1.053;DIR;31.39;0;2278
1.1;ESQ;324.82;2147;0
1.1;DIR;31.38;0;1531
1.1;ESQ;324.82;0;0
1.1;DIR;31.38;0;1911
1.1;DIR;31.38;0;2147
1.1;ESQ;324.82;2698;0
1.1;ESQ;324.82;0;0
1.1;DIR;31.39;0;1439
1.1;ESQ;324.83;81;0
1.1;DIR;31.39;0;2200
1.1;ESQ;324.84;3615;0
1.1;DIR;31.39;0;1791
1.1;ESQ;324.83;0;0
1.1;DIR;31.4;0;1665
1.1;ESQ;324.82;1123;0
1.149;DIR;31.39;0;2266
1.149;DIR;31.39;0;1457
1.149;ESQ;324.82;1557;0
1.149;ESQ;324.83;0;0
1.149;DIR;31.4;0;2011
1.149;ESQ;324.83;3195;0
1.149;DIR;31.39;0;2042
1.149;DIR;31.4;0;1469
1.149;DIR;31.39;0;2257
1.149;ESQ;324.83;0;0
1.149;ESQ;324.83;425;0
1.149;DIR;31.39;0;1675
1.149;ESQ;324.83;3346;0
1.195;DIR;31.39;0;1779
1.195;DIR;31.39;0;2238
1.195;ESQ;324.84;0;0
1.195;ESQ;324.83;1681;0
1.195;ESQ;324.83;973;0
1.195;DIR;31.39;0;1426
1.195;ESQ;324.83;35;0
1.195;DIR;31.38;0;2114
1.195;ESQ;324.84;3620;0
1.195;DIR;31.39;0;1991
1.195;ESQ;324.84;0;0
1.195;DIR;31.39;0;1579
1.195;ESQ;324.84;709;0
1.195;DIR;31.4;0;2247
1.195;DIR;31.4;0;1558
1.195;ESQ;324.83;2695;0
1.195;ESQ;324.83;0;0
1.195;DIR;31.38;0;1893
1.24;ESQ;324.83;2263;0
1.241;DIR;31.39;0;2177
1.241;ESQ;324.84;0;0
1.241;DIR;31.41;0;1327
1.241;ESQ;324.84;107;0
1.241;DIR;31.41;0;2102
1.241;ESQ;324.84;3747;0
1.241;DIR;31.4;0;1872
1.241;ESQ;324.83;0;0
1.241;DIR;31.41;0;1654
1.241;ESQ;324.84;950;0
1.241;DIR;31.41;0;2369
1.241;ESQ;324.83;1936;0
1.287;ESQ;324.83;0;0
1.288;ESQ;324.83;2867;0
1.288;DIR;31.42;0;1682
1.288;DIR;31.42;0;2081
1.288;DIR;31.41;0;2155
1.288;ESQ;324.84;0;0
1.288;DIR;31.41;0;1438
1.288;ESQ;324.84;176;0
1.334;DIR;31.41;0;1974
1.334;ESQ;324.84;3527;0
1.334;DIR;31.4;0;1402
1.334;ESQ;324.84;0;0
1.334;DIR;31.4;0;1533
1.334;ESQ;324.84;1250;0
1.334;DIR;31.38;0;2151
1.334;ESQ;324.84;1402;0
1.334;DIR;31.38;0;1383
1.334;ESQ;324.85;0;0
1.334;DIR;31.39;0;1983
1.334;ESQ;324.85;3414;0
1.334;DIR;31.38;0;1911
1.334;ESQ;324.85;0;0
1.334;DIR;31.38;0;1474
1.334;ESQ;324.85;531;0
1.334;DIR;31.38;0;2254
1.334;ESQ;324.85;3257;0
1.334;DIR;31.38;0;1616
1.334;ESQ;324.85;0;0
1.334;DIR;31.38;0;1736
1.334;ESQ;324.86;1728;0
1.38;DIR;31.37;0;2087
1.38;ESQ;324.86;854;0
1.38;DIR;31.37;0;1365
1.38;DIR;31.37;0;2128
1.38;DIR;31.37;0;1884
1.38;ESQ;324.87;59;0
1.38;ESQ;324.86;3549;0
1.38;ESQ;324.86;0;0
1.38;DIR;31.37;0;1456
1.38;DIR;31.38;0;2000
1.38;ESQ;324.86;790;0
1.38;DIR;31.39;0;1212
1.38;ESQ;324.86;2627;0
1.38;ESQ;324.85;0;0
1.38;DIR;31.39;0;1740
1.427;ESQ;324.85;2497;0
1.427;DIR;31.39;0;1957
1.427;ESQ;324.86;0;0
1.427;DIR;31.39;0;1189
1.427;DIR;31.39;0;1983
1.427;ESQ;324.86;197;0
1.427;ESQ;324.87;3664;0
1.427;DIR;31.38;0;1735
1.427;DIR;31.37;0;1769
1.427;ESQ;324.86;0;0
1.427;ESQ;324.86;1043;0
1.427;DIR;31.38;0;2343
1.427;DIR;31.38;0;1317
1.427;ESQ;324.86;1713;0
1.473;DIR;31.39;0;2043
1.473;ESQ;324.86;0;0
1.473;ESQ;324.86;3122;0
1.475;DIR;31.39;0;2268
1.475;ESQ;324.85;0;0
1.475;DIR;31.39;0;1301
1.475;DIR;31.39;0;1808
1.475;DIR;31.39;0;1361
1.475;ESQ;324.85;265;0
1.475;ESQ;324.85;3493;0
1.475;ESQ;324.86;0;0
1.475;DIR;31.39;0;1531
1.475;ESQ;324.86;1421;0
1.475;DIR;31.39;0;1969
1.475;DIR;31.39;0;1318
1.475;ESQ;324.85;1271;0
1.52;ESQ;324.87;0;0
1.52;DIR;31.39;0;2025
1.52;ESQ;324.87;3463;0
1.52;DIR;31.38;0;1900
1.52;ESQ;324.86;0;0
1.52;DIR;31.38;0;1447
1.52;ESQ;324.87;560;0
1.52;DIR;31.38;0;2027
1.52;DIR;31.38;0;1483
1.52;ESQ;324.87;2962;0
1.52;DIR;31.37;0;1927
1.52;ESQ;324.87;0;0
1.52;DIR;31.37;0;1979
1.52;ESQ;324.87;1954;0
1.567;ESQ;324.86;589;0
1.567;DIR;31.39;0;1133
1.567;DIR;31.4;0;2010
1.567;DIR;31.4;0;1654
1.567;ESQ;324.87;69;0
1.567;ESQ;324.85;3564;0
1.567;ESQ;324.85;0;0
1.567;DIR;31.4;0;1371
1.567;ESQ;324.85;774;0
1.567;DIR;31.39;0;1987
1.567;DIR;31.38;0;1350
1.567;ESQ;324.84;2425;0
1.567;ESQ;324.84;0;0
1.567;DIR;31.37;0;2000
1.615;ESQ;324.85;2559;0
1.615;DIR;31.38;0;1970
1.615;ESQ;324.85;0;0
1.615;ESQ;324.86;146;0
1.615;DIR;31.38;0;1349
1.615;DIR;31.38;0;2144
1.615;ESQ;324.86;3566;0
1.615;DIR;31.38;0;1607
1.615;ESQ;324.85;0;0
1.615;DIR;31.39;0;2027
1.615;ESQ;324.85;1168;0
1.615;DIR;31.39;0;2517
1.661;ESQ;324.86;1626;0
1.661;DIR;31.39;0;1213
1.661;ESQ;324.85;0;0
1.661;DIR;31.39;0;1535
1.661;DIR;31.4;0;1574
1.661;ESQ;324.85;3271;0
1.661;ESQ;324.85;0;0
1.661;DIR;31.4;0;1355
1.661;ESQ;324.86;406;0
1.661;DIR;31.4;0;2078
1.661;ESQ;324.85;3408;0
1.661;DIR;31.41;0;1424
1.661;ESQ;324.85;0;0
1.661;DIR;31.4;0;1754
1.661;ESQ;324.86;1607;0
1.661;DIR;31.41;0;2016
1.661;DIR;31.41;0;1321
1.709;ESQ;324.85;1015;0
1.709;ESQ;324.85;47;0
1.709;DIR;31.4;0;2064
1.709;ESQ;324.84;3559;0
1.709;DIR;31.41;0;1762
1.709;ESQ;324.83;0;0
1.709;DIR;31.41;0;1615
1.709;DIR;31.41;0;2187
1.709;ESQ;324.84;729;0
1.709;DIR;31.42;0;1484
1.709;ESQ;324.84;2852;0
1.709;ESQ;324.85;0;0
1.709;DIR;31.42;0;1878
1.709;ESQ;324.85;2171;0
1.709;DIR;31.41;0;1935
1.709;ESQ;324.84;107;0
1.756;DIR;31.42;0;1364
1.756;ESQ;324.84;32;0
1.756;DIR;31.42;0;2109
1.756;ESQ;324.84;3815;0
1.756;DIR;31.41;0;1643
1.756;ESQ;324.84;0;0
1.756;DIR;31.42;0;1712
1.756;ESQ;324.85;935;0
1.756;ESQ;324.85;2031;0
1.756;DIR;31.42;0;2150
1.756;DIR;31.42;0;1388
1.756;ESQ;324.85;0;0
1.803;DIR;31.43;0;1998
1.803;DIR;31.42;0;1962
1.803;ESQ;324.86;2759;0
1.803;ESQ;324.86;0;0
1.803;ESQ;324.86;176;0
1.803;DIR;31.42;0;1526
1.803;DIR;31.43;0;2095
1.803;ESQ;324.86;3505;0
1.803;ESQ;324.86;0;0
1.803;DIR;31.43;0;1453
1.803;DIR;31.43;0;1769
1.803;ESQ;324.85;1247;0
1.803;DIR;31.43;0;2160
1.803;ESQ;324.85;1479;0
1.803;DIR;31.42;0;1487
1.803;ESQ;324.85;0;0
1.803;DIR;31.43;0;2175
1.803;ESQ;324.85;3394;0
1.848;ESQ;324.85;0;0
1.848;DIR;31.43;0;1840
1.848;DIR;31.43;0;1625
1.848;ESQ;324.85;451;0
1.848;DIR;31.42;0;2130
1.848;ESQ;324.85;3271;0
1.848;DIR;31.43;0;1375
1.848;ESQ;324.85;0;0
1.848;DIR;31.43;0;1842
1.848;ESQ;324.85;1715;0
1.848;DIR;31.42;0;2003
1.848;ESQ;324.84;1015;0
1.848;DIR;31.42;0;1422
1.848;ESQ;324.84;112;0
1.896;DIR;31.42;0;2175
1.896;ESQ;324.84;3551;0
1.896;DIR;31.43;0;1654
1.896;DIR;31.42;0;1712
1.896;ESQ;324.84;0;0
1.896;ESQ;324.84;689;0
1.896;DIR;31.42;0;2128
1.896;ESQ;324.83;2688;0
1.896;DIR;31.42;0;1365
1.896;ESQ;324.82;0;0
1.896;DIR;31.42;0;2000
1.896;ESQ;324.8;2404;0
1.896;DIR;31.4;0;1885
1.896;ESQ;324.79;0;0
1.896;DIR;31.38;0;1470
1.896;ESQ;324.8;59;0
1.941;DIR;31.39;0;2190
1.941;ESQ;324.83;3792;0
1.941;DIR;31.38;0;1680
1.941;ESQ;324.82;0;0
1.941;DIR;31.39;0;1772
1.941;ESQ;324.82;1123;0
1.941;DIR;31.41;0;2011
1.941;DIR;31.44;0;1502
1.941;ESQ;324.83;1746;0
1.941;DIR;31.46;0;1957
1.988;ESQ;324.84;0;0
1.989;ESQ;324.85;2986;0
1.989;ESQ;324.84;0;0
1.989;ESQ;324.83;183;0
1.989;DIR;31.46;0;1535
1.989;DIR;31.46;0;1395
1.989;DIR;31.46;0;2073
1.989;ESQ;324.81;3457;0
1.989;DIR;31.47;0;1409
1.989;DIR;31.46;0;1786
1.989;DIR;31.46;0;1974
1.989;ESQ;324.81;0;0
1.989;ESQ;324.83;1312;0
1.989;ESQ;324.83;1391;0
1.989;DIR;31.46;0;1331
1.989;ESQ;324.8;0;0
1.989;DIR;31.44;0;2018
1.989;ESQ;324.79;3439;0
1.989;DIR;31.43;0;1606
2.035;ESQ;324.81;0;0
2.035;DIR;31.42;0;1569
2.035;ESQ;324.82;545;0
2.035;DIR;31.42;0;2069
2.035;ESQ;324.82;3117;0
2.035;DIR;31.42;0;1360
2.035;ESQ;324.8;0;0
2.035;DIR;31.41;0;1904
2.035;ESQ;324.8;1862;0
2.035;DIR;31.41;0;1863
2.035;ESQ;324.82;572;0
2.035;DIR;31.41;0;1318
2.035;DIR;31.42;0;2046
2.035;ESQ;324.82;35;0
2.081;ESQ;324.82;3582;0
2.081;DIR;31.41;0;1570
2.081;DIR;31.41;0;1659
2.081;ESQ;324.81;0;0
2.081;ESQ;324.81;781;0
2.081;DIR;31.41;0;2032
2.081;ESQ;324.81;2590;0
2.081;DIR;31.41;0;1238
2.081;DIR;31.42;0;1882
2.081;DIR;31.43;0;1756
2.081;ESQ;324.81;0;0
2.081;ESQ;324.81;2396;0
2.081;ESQ;324.81;0;0
2.081;DIR;31.44;0;1418
2.083;ESQ;324.81;102;0
2.128;DIR;31.45;0;2085
2.128;ESQ;324.81;3712;0
2.128;DIR;31.46;0;1447
2.128;ESQ;324.81;0;0
2.128;DIR;31.45;0;1770
2.128;ESQ;324.81;1103;0
2.128;DIR;31.44;0;1950
2.128;ESQ;324.81;1655;0
2.128;DIR;31.44;0;1264
2.128;ESQ;324.81;0;0
2.128;DIR;31.43;0;1978
2.128;ESQ;324.81;3106;0
2.128;DIR;31.42;0;1629
2.175;DIR;31.41;0;1505
2.175;ESQ;324.81;0;0
2.175;ESQ;324.81;361;0
2.175;DIR;31.4;0;2071
2.175;ESQ;324.8;3502;0
2.175;DIR;31.39;0;1328
2.175;DIR;31.39;0;1835
2.175;DIR;31.39;0;1910
2.175;ESQ;324.81;0;0
2.175;ESQ;324.8;1527;0
2.175;ESQ;324.8;1264;0
2.175;DIR;31.39;0;1289
2.175;ESQ;324.8;16;0
2.175;DIR;31.39;0;2101
2.175;ESQ;324.79;3511;0
2.175;DIR;31.4;0;1494
2.223;DIR;31.4;0;1499
2.223;ESQ;324.8;0;0
2.223;ESQ;324.8;622;0
2.223;DIR;31.4;0;1997
2.223;ESQ;324.8;2832;0
2.223;DIR;31.4;0;1254
2.223;ESQ;324.8;0;0
2.223;DIR;31.39;0;1850
2.223;ESQ;324.8;2129;0
2.223;DIR;31.39;0;1759
2.223;ESQ;324.8;171;0
2.223;DIR;31.38;0;1310
2.223;ESQ;324.8;26;0
2.223;DIR;31.39;0;2009
2.223;ESQ;324.8;3792;0
2.269;DIR;31.38;0;1407
2.269;ESQ;324.8;0;0
2.269;DIR;31.38;0;1621
2.269;ESQ;324.79;866;0
2.269;DIR;31.38;0;1963
2.269;ESQ;324.79;1987;0
2.269;DIR;31.4;0;1242
2.269;ESQ;324.79;0;0
2.269;DIR;31.4;0;1895
2.269;ESQ;324.79;2812;0
2.269;DIR;31.41;0;1719
2.269;ESQ;324.79;0;0
2.269;DIR;31.4;0;1321
2.269;ESQ;324.78;141;0
2.269;DIR;31.41;0;1936
2.269;ESQ;324.79;3603;0
2.316;DIR;31.42;0;1326
2.316;ESQ;324.8;0;0
2.316;DIR;31.41;0;1726
2.316;ESQ;324.8;1214;0
2.316;DIR;31.4;0;1881
2.316;ESQ;324.8;1456;0
2.316;ESQ;324.8;0;0
2.316;DIR;31.4;0;1165
2.316;ESQ;324.79;3446;0
2.316;DIR;31.39;0;1904
2.316;ESQ;324.81;0;0
2.316;DIR;31.4;0;1535
2.316;DIR;31.4;0;1478
2.316;ESQ;324.81;504;0
2.316;DIR;31.4;0;2021
2.316;ESQ;324.81;3121;0
2.363;DIR;31.39;0;1277
2.363;ESQ;324.81;0;0
2.363;ESQ;324.81;1715;0
2.363;DIR;31.39;0;1808
2.363;DIR;31.39;0;1790
2.363;ESQ;324.82;877;0
2.363;ESQ;324.82;59;0
2.363;DIR;31.38;0;1311
2.363;DIR;31.38;0;2078
2.363;ESQ;324.83;3601;0
2.363;ESQ;324.83;0;0
2.363;DIR;31.37;0;1427
2.41;DIR;31.38;0;1580
2.41;ESQ;324.83;739;0
2.41;ESQ;324.83;2755;0
2.411;DIR;31.38;0;2001
2.411;DIR;31.39;0;1315
2.411;ESQ;324.84;0;0
2.411;DIR;31.4;0;1890
2.411;ESQ;324.83;2430;0
2.411;DIR;31.4;0;1680
2.411;ESQ;324.83;0;0
2.411;DIR;31.4;0;1440
2.411;ESQ;324.83;70;0
2.411;ESQ;324.83;3729;0
2.411;DIR;31.4;0;2125
2.459;DIR;31.4;0;1355
2.459;ESQ;324.82;0;0
2.459;ESQ;324.81;1072;0
2.459;DIR;31.4;0;1781
2.459;DIR;31.4;0;1942
2.459;ESQ;324.81;1694;0
2.459;DIR;31.38;0;1332
2.459;ESQ;324.81;0;0
2.459;DIR;31.38;0;2020
2.459;ESQ;324.82;3031;0
2.459;DIR;31.38;0;1616
2.459;ESQ;324.81;0;0
2.459;DIR;31.38;0;1595
2.459;ESQ;324.81;268;0
2.459;DIR;31.38;0;2081
2.459;ESQ;324.8;3381;0
2.459;DIR;31.38;0;1360
2.505;DIR;31.38;0;1939
2.505;ESQ;324.81;0;0
2.505;ESQ;324.8;1409;0
2.505;DIR;31.37;0;1936
2.505;DIR;31.37;0;1386
2.505;ESQ;324.81;1234;0
2.505;ESQ;324.81;0;0
2.505;DIR;31.37;0;2128
2.505;ESQ;324.81;3523;0
2.505;DIR;31.37;0;1535
2.505;ESQ;324.81;0;0
2.505;DIR;31.38;0;1680
2.505;ESQ;324.81;677;0
2.505;DIR;31.38;0;2078
2.505;ESQ;324.81;2878;0
2.551;DIR;31.38;0;1356
2.551;ESQ;324.8;0;0
2.551;DIR;31.38;0;2031
2.551;ESQ;324.81;2177;0
2.551;DIR;31.38;0;1827
2.551;ESQ;324.8;144;0
2.551;DIR;31.39;0;1474
2.551;ESQ;324.81;7;0
2.551;DIR;31.39;0;2117
2.551;ESQ;324.81;3782;0
2.551;DIR;31.4;0;1527
2.551;ESQ;324.81;0;0
2.551;DIR;31.4;0;1834
2.551;ESQ;324.81;896;0
2.598;DIR;31.4;0;2087
2.598;ESQ;324.81;2045;0
2.598;DIR;31.39;0;1312
2.598;ESQ;324.81;0;0
2.598;DIR;31.4;0;2033
